,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
6591,CCN(CC)C(=O)C[NH+](C)C(C)c1ccc(C(=O)[O-])o1,14,0,2,4,0,16,4,0,0,0,1,0,-0.9128,71.13520000000004,0.736108138687,4.678800087122291,-6.3,78.02000000000001,12
6592,CCN(CC)C(=O)C[NH+]1CC(C)C(C(=O)OC)C1,13,0,2,3,0,16,2,0,0,0,1,0,-0.8214,68.16170000000005,0.685307248239,4.710870606292169,-6.4,51.05000000000001,12
6593,Nc1cc(C(=O)OC2CCC([NH3+])(c3cccnc3)[NH2+]C2)nn1C1CCCCN1,19,0,7,2,0,25,6,0,0,0,1,3,-0.8900999999999977,101.56310000000003,0.5019971398411485,4.908222233509926,-6.5,139.31,12
6594,C[NH+]1C2CCC1CN(C(=O)Cn1ccccc1=O)CC2,15,0,3,2,0,18,4,0,0,0,1,1,-0.8737,75.59570000000004,0.799421650971,5.114751366841995,-6.7,46.75,12
6584,CC(=O)N1CCN(C(=O)CC[NH2+]C(C)CC2CCCO2)CC1,16,0,3,3,0,21,2,0,0,0,1,1,-0.4118,83.29640000000006,0.75205106345,3.8468463351856936,-6.2,66.46000000000001,12
6595,CC(O)C[NH+]1CCCCC1N1CC(C(=O)[O-])c2ccccc21,17,0,2,3,0,20,4,0,0,0,1,2,-0.8841999999999977,81.55250000000007,0.7576678931730811,5.128848822247546,-6.7,68.04,12
6597,CNC(=O)CCCN(C)C(=O)NC1CCC([NH+](C)C)C1,14,0,4,2,0,18,2,0,0,0,1,0,-0.7804,78.70010000000005,0.6267306116100001,4.192445225003278,-6.5,65.88000000000001,12
6598,O=C([O-])C1=CC(C(=O)[O-])CC1c1ccccc1,13,0,0,4,0,12,6,0,0,0,1,1,-0.7836999999999996,55.38700000000003,0.6815808768036856,4.187451821599696,-6.2,80.25999999999999,12
6599,[NH3+]C1CCC(C(=O)N2CCCCC2Oc2cccnc2)C[NH2+]1,16,0,4,2,0,20,4,0,0,0,0,3,-0.6595999999999975,80.40950000000004,0.7771356995573147,4.55852709517932,-6.6,86.68,12
6600,COCCn1c(C)cc([O-])c(C(c2ccccn2)N2CC[NH+](C)CC2)c1=O,20,0,4,3,0,23,6,0,0,0,0,3,-0.80858,101.03470000000009,0.751413191837,4.312322757453736,-6.1,74.86,12
6601,CN(CC1CC1)C(=O)CC1C[NH2+]CCO1,11,0,2,2,0,15,1,0,1,0,0,1,-0.7929,56.37740000000004,0.6954968720839999,4.258091134778221,-6.1,46.150000000000006,12
6602,CCOC(=O)C1(C(C)C(=O)N2CCOCC2)[NH2+]CCCC1([NH3+])c1ccncc1C,21,0,4,4,0,26,5,0,0,0,0,3,-1.0187799999999947,105.49350000000005,0.6080625926179549,4.832418071906951,-6.0,112.98,12
6603,COC(=O)CN1CSC(=O)C1=NC1CC(C(=O)N(C)C)CN1,13,0,4,4,1,19,4,0,0,0,2,0,-0.885399999999998,82.21370000000003,0.6697796131588396,4.446532786798597,-5.9,91.30999999999999,12
6604,CCC(COC)[NH2+]CCN1C(=O)CCC1=O,11,0,2,3,0,14,2,0,0,0,1,0,-0.8762,58.70140000000004,0.6044891045,4.160710986827132,-5.8,63.22,12
6605,Cc1cnccc1CNC(=O)C(C)[NH+]1CCCCC1(O)O,15,0,3,3,0,18,4,0,0,0,0,2,-0.8980799999999984,77.13200000000003,0.5422678955618675,4.329331670733666,-5.7,86.89,12
6596,O=C(CSC1=[NH+]C2(C=CC=CC2)[NH+]=C1)NC1CCc2ccccc2C1,20,0,3,1,1,20,8,0,0,0,1,3,-0.7501999999999975,101.48010000000002,0.6698220296844863,5.008007437331543,-6.7,57.04,12
6538,Cc1cccc(Oc2ncccc2NC(=O)c2cn3c(C)cccc3n2)c1C,22,0,4,2,0,20,11,0,0,0,1,3,4.69916,108.10920000000004,0.538776379274,2.3866421600472787,-8.7,68.52,12
6450,COC(=O)c1cccc(Oc2cc(-n3ccnc3)ncn2)c1,15,0,4,3,0,15,9,0,0,0,1,2,2.2412,77.00950000000002,0.6885839508630001,2.3065077321867573,-7.6,79.13000000000001,12
6536,COc1ccccc1COc1cc(C)c2c(c1)OC(=Cc1ccc(C)o1)C2=O,23,0,0,5,0,21,10,0,0,0,2,2,5.10024,104.88550000000004,0.556837539142,2.47745562158574,-8.9,57.9,12
6469,O=C(c1ccccc1)c1cc(Oc2cccc(F)c2F)cc2ccccc12,23,2,0,2,0,18,12,0,0,0,0,4,6.141300000000003,100.25450000000001,0.4085923793057377,1.9889922340273714,-8.0,26.3,12
6470,Fc1ccc(Nc2nc(-c3ccc4c(c3)OCO4)cs2)cc1,16,1,2,2,1,17,8,0,0,0,2,2,4.4215,83.35570000000001,0.743570259613,2.007526434109833,-8.0,43.38000000000001,12
6471,COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2ccncc2)c1,22,0,4,2,0,19,12,0,0,0,1,3,4.1952,107.7422,0.549190353646,2.0149261187714806,-8.0,69.04,12
6472,Cc1cc(Cl)ccc1NC(=O)CSc1nnc(Cc2ccccc2)o1,18,0,3,2,2,18,9,0,0,0,1,2,4.35302,99.0887,0.62293897524,2.013657005407412,-7.9,68.02000000000001,12
6473,CCOc1cc(C(=O)Nc2cc(C(C)C)c(O)cc2C)ccc1OC,20,0,1,4,0,19,7,0,0,0,0,2,4.483619999999998,99.04900000000004,0.725770849172,1.985052367398364,-7.9,67.79,12
6474,CCCn1cc(NC(=O)Cc2ccc3c(c2)CCCC3)cn1,18,0,3,1,0,18,6,0,0,0,1,2,3.3531,87.93570000000004,0.902441468421,2.152112299494449,-8.0,46.92,12
6475,Cc1ccc2[nH]cc(CCC(=O)NNC(=O)Nc3ccccc3C)c2c1,20,0,4,2,0,19,9,0,0,0,1,2,3.57024,102.83280000000003,0.5291013850140001,2.09838208821626,-8.0,86.02000000000001,12
6476,Cc1ccc(NCc2cccc([N+](=O)[O-])c2C)cc1C(=O)N(C)C,18,0,3,3,0,17,8,0,0,0,0,2,3.5255400000000003,94.35660000000004,0.657585786215,2.135204874995935,-8.0,75.48,12
6477,COc1cccc(-n2ccnc(NC(=O)c3cccc(Cl)c3)c2=O)c1,18,0,3,3,1,17,10,0,0,0,0,3,3.1468,95.79120000000005,0.7692241434489999,2.046030651127888,-7.9,73.22,12
6479,COc1cccc(NC(=O)C(=O)NN=Cc2ccc(Cl)cc2Cl)c1,16,0,3,3,2,16,9,0,0,0,0,2,3.0908,93.8224,0.489719323061,2.025339348192084,-7.5,79.78999999999999,12
6480,O=C(Nc1cc([N+](=O)[O-])ccc1O)c1cccc(Cl)c1F,13,1,2,4,1,14,8,0,0,0,0,2,3.3452,74.12440000000002,0.506779236228,2.028439571849173,-7.8,92.47,12
6481,CC(=O)c1ccccc1NC(=O)CCCc1nc2ccccc2c(=O)[nH]1,20,0,3,3,0,18,10,0,0,0,0,3,3.0871,100.37790000000004,0.660805272999,2.08822574725992,-7.9,91.92,12
6482,CCOC(=O)c1cc(C(=O)Nc2ccc(C)c(Cl)c2)c(=O)[nH]c1C,17,0,2,4,1,17,8,0,0,0,0,2,3.0741400000000003,91.89840000000002,0.820990442192,2.100508543634989,-7.9,88.25999999999999,12
6483,COc1cc(-n2nnc(C(=O)Nc3ccc(C)cc3)c2N)ccc1Cl,17,0,5,2,1,18,9,0,0,0,1,2,3.07222,96.4656,0.738831808103,2.106790137275544,-7.9,95.06,12
6484,Cc1cc(C)n(CC2CCN(C(=O)NCc3ccccc3)CC2)n1,19,0,4,1,0,20,6,0,0,0,1,2,3.12174,94.67570000000006,0.926033826039,2.0848140748930284,-7.8,50.16,12
6485,Cc1ccc(S(=O)(=O)c2ccc(C(=O)N3CCCC3)s2)cc1,16,0,1,3,2,16,8,0,0,0,2,1,3.12532,86.08730000000003,0.854395615529,2.062726582993209,-7.9,54.45,12
6486,Cc1nc2cccnc2n1-c1ccc(C(=O)NCc2ccccn2)cc1,20,0,5,1,0,18,11,0,0,0,1,3,3.05392,99.00920000000002,0.610890998403,2.106909044119531,-7.9,72.7,12
6487,O=C(C=Cc1ccc2c(c1)OCO2)Nc1ccc([N+](=O)[O-])cc1,16,0,2,5,0,16,9,0,0,0,1,2,2.9754,83.32510000000002,0.526982263525,2.042527185561246,-7.6,90.7,12
6488,O=C(c1ccc(Cl)cc1Cl)N1CC(=O)N(CCc2ccccc2)C(=O)C1,19,0,2,3,2,19,9,0,0,0,0,3,3.0471,99.23150000000004,0.744720048286,2.0782697423614493,-7.7,57.690000000000005,12
6468,CN(CC=Cc1ccccc1)C(=O)C1C2C=CC3(CN(Cc4cccnc4)C(=O)C13)O2,25,0,3,3,0,25,10,0,0,0,3,2,2.5354,116.491,0.679401525945,4.965753133214237,-8.6,62.74000000000001,12
6489,Cc1cccc(C=NNC(=O)Cn2ccc3ccccc32)c1,18,0,3,1,0,15,9,0,0,0,1,2,3.10002,88.85370000000003,0.575147135699,2.047301241802142,-7.7,46.39,12
6467,CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC(C)C(C(C)C)OC(=O)C12,34,0,4,9,1,39,11,0,0,0,2,0,2.269300000000002,179.57079999999948,0.4015975548403724,6.366443163663055,-8.6,176.42,12
6465,CC(C)[NH+]1C2CCC1CN(C(=O)NCC1CC13CCc1ccccc13)CC2,23,0,3,1,0,27,4,0,1,0,2,1,2.1301,107.04540000000006,0.8457371395379999,5.986891554616394,-8.4,36.78,12
6629,CC(=O)NC(C(=O)[O-])c1ccnc(Br)c1,9,0,2,3,1,10,5,0,0,0,0,1,-0.22880000000000011,53.501700000000014,0.7704825772455435,3.529356189723276,-5.5,82.12,12
6446,O=C(c1ccoc1)N1CCN(Cc2nnc(-c3ccccc3F)o2)CC1,18,1,4,3,0,21,8,0,0,0,2,2,2.4267,89.58050000000003,0.714595066062,2.30725013723694,-7.7,75.61000000000001,12
6447,Fc1ccccc1Cc1nc(-c2cncnc2)no1,13,1,4,1,0,13,8,0,0,0,1,2,2.2565,64.53,0.7187336942950978,2.249176141326714,-7.3,64.7,12
6448,O=C([O-])c1ccc(Cc2nc3ccccc3s2)cc1,15,0,1,2,1,13,8,0,0,0,1,2,2.2506,73.19850000000002,0.7334413568479999,2.2944548176503923,-7.5,53.02,12
6449,O=C([O-])c1ccc(OCc2cc(Cl)ccc2[N+](=O)[O-])cc1,14,0,1,5,1,14,8,0,0,0,0,2,2.1907,73.21090000000001,0.625192733355,2.324192957302195,-7.5,92.5,12
6451,Cc1cc(NC(=O)Cc2cccc3c2OCO3)cc(C(=O)N2CCOCC2)c1,21,0,2,5,0,23,8,0,0,0,1,3,2.37732,102.80020000000005,0.8786106321148802,2.2841460062011247,-7.5,77.1,12
6452,Cc1ccc(S(=O)(=O)NCCc2cn3ccc(C)cc3n2)cc1,17,0,3,2,1,16,9,0,0,0,1,2,2.47214,90.00050000000003,0.781402987965,2.232768885399869,-7.6,63.47,12
6453,O=C(CSc1nc2ccccc2o1)N1CCN(C(=O)c2ccco2)CC1,18,0,3,4,1,21,8,0,0,0,2,2,2.4975,95.9245,0.655052784386,2.2233369793422035,-7.5,79.79,12
6454,Cc1c(C(=O)N2CCN(CC(=O)NC3CC3)CC2)oc2ccc(Br)cc12,19,0,3,3,1,23,6,0,1,0,1,2,2.54012,102.15920000000004,0.824560457907,2.2190263282413216,-7.5,65.79,12
6455,Cc1cccc2c1C(C)CC2[NH2+]CC1CCS(=O)(=O)CC1,17,0,1,2,1,18,5,0,0,0,1,2,1.93152,85.12220000000005,0.932837690722,4.307106166080516,-8.3,50.75,12
6456,COCCNC(=O)c1cn(C2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)nn1,22,0,5,3,0,30,4,0,0,0,1,5,2.0342,109.68720000000006,0.7218157348280001,3.8187269299885935,-8.3,89.35000000000001,12
6457,CC1COCC(C)N1C(=O)C1CCCN(C(=O)c2ccc3[nH]ncc3c2)C1,20,0,4,3,0,24,6,0,0,0,1,3,2.0509,101.31020000000004,0.881603781166,3.537489346433982,-8.3,78.53,12
6458,Cc1cc(C)c2c(c1)CC(Nc1ccc3c(c1)OC(=O)CN3)(C(N)=O)C2,20,0,3,3,0,21,8,0,0,0,1,3,2.06914,99.43880000000004,0.5813770200493926,3.527074183143821,-8.3,93.44999999999999,12
6459,CC(C)c1nnc2n1CCN(C(=O)C1Oc3ccccc3OC1C)C2,18,0,4,3,0,22,6,0,0,0,1,3,1.9722,90.47600000000006,0.839028848762,3.3882438293854484,-8.2,69.48,12
6460,COc1ccc(C[NH+]2CCCN(C(=O)Cc3ccccc3F)CC2)cc1,21,1,2,2,0,21,7,0,0,0,0,2,1.6942,98.69570000000004,0.89082607841,3.4496913296137883,-8.1,33.980000000000004,12
6461,COc1ccc2nc(C)nc(NCC3CCC(C(=O)N(C)C)O3)c2c1,18,0,4,3,0,21,6,0,0,0,1,2,1.99452,95.90570000000004,0.898516059744,3.2970349515027704,-8.1,76.58000000000001,12
6462,Cc1cc(C(=O)NCC2CN(c3ccccc3)C(C)CO2)on1,17,0,3,3,0,19,6,0,0,0,1,2,2.0067199999999996,86.56320000000005,0.9345643323959562,3.1278034683199385,-8.1,67.60000000000001,12
6463,CC(C)C(CNC(=O)Nc1cccc(-c2nncn2C)c1)[NH+]1CCc2ccccc2C1,24,0,6,1,0,25,9,0,0,0,1,3,2.2694,121.76610000000004,0.574916376531,4.047977904173616,-8.4,76.28,12
6464,Cc1ccc2c(c1)C(=O)NC1(CCC3CN(C(=O)c4snnc4C)CC31)N2,19,0,5,2,1,24,7,0,0,0,3,2,2.18874,101.76240000000004,0.790634185387,4.539542866903791,-8.4,87.22,12
6466,CC(C)c1ccc(N2CC34C=CC(O3)C(C(=O)N(C)Cc3cc[nH]n3)C4C2=O)cc1,23,0,4,3,0,26,8,0,0,0,4,1,2.4781,111.66970000000003,0.773469013174,5.303102738368129,-8.6,78.53,12
6490,O=C(CSc1nnc(-c2cccc([N+](=O)[O-])c2)o1)NCc1ccccc1,17,0,4,4,1,18,10,0,0,0,1,2,3.0533,95.4011,0.38190705309,2.0559919510021203,-7.7,111.16,12
6491,CC(=O)c1cccc(NC(=O)N2CCC(C(=O)N(C)C(C)C)CC2)c1,19,0,3,3,0,20,6,0,0,0,0,2,2.9999,97.66820000000006,0.844157075103,2.1142268017875026,-7.7,69.72,12
6492,COc1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c(C)cc1C,19,1,2,3,1,20,8,0,0,0,0,3,2.96204,99.83980000000004,0.812989468345,2.035939104848275,-7.5,49.85000000000001,12
6517,Cc1cc(C(=O)NCCn2ccc3ccc(F)cc32)c2c(C)nn(C)c2n1,20,1,5,1,0,21,9,0,0,0,2,2,3.10894,102.21220000000004,0.596616556108,2.4284117917975365,-8.2,64.74000000000001,12
6518,O=C(Nc1ccn(Cc2ccccn2)n1)c1c[nH]c2cccc(F)c12,18,1,5,1,0,18,10,0,0,0,2,2,3.1991,91.77590000000004,0.592269914726,2.4051930696856,-8.2,75.6,12
6519,Cc1ccc(-n2c(SCn3nnc4ccccc4c3=O)nnc2N2CCCCC2)cc1,22,0,7,1,1,25,10,0,0,0,1,4,3.42072,121.81500000000004,0.437007981357,2.4462083527993546,-8.4,81.72999999999999,12
6520,Cc1nc2cc(NC(=O)C(=O)NCC3(c4ccccc4)CCC3)ccc2o1,21,0,3,3,0,21,9,0,0,1,1,2,3.31282,102.35640000000004,0.68435433249,2.3696881996002594,-8.3,84.23,12
6521,Nn1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2scc(-c3ccccc3)c2c1=O,21,0,4,4,2,24,11,0,0,0,2,3,3.2983,121.3851,0.266969205891,2.4086867805254752,-8.3,108.47,12
6522,CC1CC(=Cc2ccccc2)c2nc3ccccc3c(C(=O)N3CCOC(C(N)=O)C3)c2C1,27,0,3,3,0,26,11,0,0,0,0,5,3.684,128.37890000000007,0.653484349227,3.3456926612447786,-8.9,85.52000000000001,12
6523,Cc1noc(C)c1C(C)NC(=O)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,22,0,3,4,0,24,8,0,0,0,2,2,3.71114,105.67320000000008,0.7745160194220001,2.9228825223551134,-8.8,92.51,12
6524,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,26,0,3,4,1,28,10,0,1,0,1,3,3.72202,131.10950000000005,0.685229699972,2.764903920427395,-8.8,86.78999999999999,12
6525,Cc1cc(-c2cnc(C(C)C)nc2-c2ccc(CNC(=O)C3CCOC3)cc2)on1,23,0,4,3,0,24,9,0,0,0,2,2,3.88312,112.56370000000004,0.646340596117,3.0654973183266008,-8.9,90.14,12
6526,Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,19,3,5,2,1,25,7,0,0,0,2,1,3.835020000000002,107.10410000000005,0.7528280893178394,3.333872830153277,-8.9,101.21,12
6527,O=C(Nc1ccccc1Cc1ccccc1)C1CSC(Cc2ccc(F)cc2)C(=O)N1,25,1,2,2,1,23,11,0,0,0,0,4,4.1979,122.60040000000004,0.587346411206,2.9886977485988533,-8.9,58.2,12
6528,CC(C)c1noc(C(C)Nc2cc(-c3ccccc3)nc3ccnn23)n1,19,0,6,1,0,20,9,0,0,0,2,2,4.0758,98.84770000000002,0.563587155386,3.0503922526907106,-8.9,81.14,12
6529,Cc1ccc(NC=C2C(=O)C(C)(C)Oc3ccc4ccc(=O)oc4c32)cc1,22,0,1,4,0,20,10,0,0,0,0,4,4.29452,104.97670000000004,0.522121320292,2.6988016703400457,-8.9,68.53999999999999,12
6530,O=C(CC1(O)C(=O)N(CCCc2ccccc2)c2ccccc21)c1ccc2c(c1)OCO2,26,0,1,5,0,25,11,0,0,0,2,3,3.8553,118.96730000000002,0.5591969698,2.742319900163931,-8.8,76.07000000000001,12
6531,Cc1nc(C2CCCN2C(=O)c2ccc(F)cc2)ncc1C(=O)NCc1ccc(F)cc1,24,2,4,2,0,24,11,0,0,0,1,3,3.97052,113.75070000000004,0.634105437296,2.734335988294161,-8.8,75.19,12
6532,CC(NC(=O)c1ccc(Cl)cc1)C(=O)N1CCC(CCc2ccc(O)cc2)CC1,23,0,2,3,1,23,8,0,0,0,0,3,4.0353,114.11200000000004,0.722063415452,2.4893846903767933,-8.7,69.64,12
6533,CCOC(=O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(C(C)c2ccccc2)C3=O)c1C,27,0,2,5,0,24,13,0,0,0,1,3,4.781219999999999,126.88770000000002,0.406879744244,2.6119461876338725,-8.9,92.78,12
6534,Cc1c(-c2nc3ccc(Br)cc3c(=O)[nH]2)oc2ccccc12,17,0,2,2,1,16,9,0,0,0,1,3,4.40722,90.0087,0.5268503805,2.407406873670274,-8.8,58.89,12
6535,CC(NC(=O)C1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1)c1cccc2ccccc12,24,2,2,3,1,24,11,0,0,0,0,4,4.396100000000004,118.34650000000002,0.6165448254626378,2.5781186594691423,-8.8,66.48,12
6516,O=C(Nc1ccccc1C(=O)NCC(F)(F)F)C1=NN(Cc2ccc(F)cc2)C(=O)CC1,21,4,4,3,0,24,10,0,0,0,0,3,3.2349,107.07890000000002,0.652033505321,2.4356958824132224,-8.3,90.87,12
6515,Cc1cccc(OC(=O)Cc2c(C)nc3nc(C(F)(F)F)nn3c2C)c1,17,3,4,2,0,20,8,0,0,0,1,2,3.21646,85.77600000000001,0.519163015343,2.532421905498332,-8.3,69.38,12
6514,COc1cccc(N2CC(C(=O)NCc3cc(-c4ccccc4F)on3)CC2=O)c1,22,1,3,4,0,23,10,0,0,0,2,2,3.1586,107.19770000000004,0.66669842945,2.7156098406879607,-8.4,84.66999999999999,12
6513,Cc1ccnc(NC(=O)C(Cc2ccccc2)N2C(=O)c3ccccc3C2=O)c1,23,0,3,3,0,20,12,0,0,0,1,3,3.23602,108.47970000000002,0.673284715131,2.557127028585162,-8.4,79.37,12
6493,Cn1nc(C(=O)Nc2cccnc2)cc1NC(=O)c1ccccc1Cl,17,0,5,2,1,17,10,0,0,0,1,2,2.9731,94.8034,0.745217350149,2.099059470196144,-7.6,88.91,12
6494,Cc1nc2ccccc2nc1SCC(=O)NCCc1ccc(F)cc1,19,1,3,1,1,18,9,0,0,0,0,3,3.52832,98.11270000000005,0.6715105576610001,2.0251050823304872,-7.8,54.88,12
6495,O=C(c1cccc(F)c1)N1CCN(c2nc3ccc(F)cc3s2)CC1,18,2,3,1,1,20,8,0,0,0,1,3,3.5369,94.09450000000002,0.6857926717399999,2.018055082330488,-7.8,36.440000000000005,12
6496,CCc1cccc(CC)c1NC(=O)NCCNC(=O)c1ccc(Cl)cc1,20,0,3,2,1,19,8,0,0,0,0,2,4.0163,106.00460000000002,0.61853194753,1.9496484567976984,-7.8,70.23,12
6497,Cc1[nH]c2ccccc2c1C(=O)C(=O)NCC(C)C,15,0,2,2,0,14,6,0,0,0,1,1,2.43122,75.21390000000002,0.653161643103,2.090477345891383,-7.0,61.96,12
6498,Cc1noc(COC(=O)c2ccccc2N2CCCC2)n1,15,0,3,3,0,17,6,0,0,0,2,1,2.3352200000000005,76.04350000000004,0.8039162211030152,2.081012346787782,-6.9,68.46000000000001,12
6499,Cc1cccc(-c2nnc(SCC(=O)Nc3ccccc3N)n2N)c1,17,0,6,1,1,18,9,0,0,0,1,2,2.2803199999999997,100.55350000000001,0.36808565641163127,2.0990497193835758,-6.6,111.85000000000001,12
6500,O=C(Nc1cccc2nsnc12)c1cccc(CO)c1,14,0,3,2,1,14,8,0,0,0,1,2,2.4359,77.73300000000002,0.774726617515514,2.0788067768237983,-7.1,75.11,12
6501,Cc1ccc(NC(=O)NC(=O)c2ccc3c(c2)OCC(=O)N3)cc1,17,0,3,4,0,17,9,0,0,0,0,3,2.28782,88.23060000000001,0.7890223845943531,2.0707081433565353,-6.8,96.53,12
6537,COc1ccccc1CNc1nc(-c2cccnc2)nn1C(=O)C=Cc1ccccc1Cl,24,0,5,2,1,22,13,0,0,0,1,3,4.9678,124.68620000000004,0.387322074409,2.5130709235373754,-8.9,81.93,12
6502,COC(=O)c1cncc(-c2cccc(Br)n2)c1,12,0,2,2,1,11,7,0,0,0,0,2,2.6927,66.50750000000002,0.628038522294,2.2005810049174777,-7.8,52.08,12
6504,CN(CC(=O)N1CCC(OCc2cccnc2)CC1)c1ccccc1,20,0,3,2,0,20,7,0,0,0,0,3,2.7256,98.34000000000005,0.807765447878,2.1756143552493508,-7.6,45.67,12
6505,O=S(=O)(NCc1ccc(F)cc1C(F)(F)F)c1cccnc1,13,4,2,2,1,15,8,0,0,0,0,2,2.718,69.66450000000002,0.870689899505,2.192781049494449,-7.6,59.06,12
6506,Cc1cccc(NC(=O)CNC(=O)c2cc3sccc3n2C)c1,17,0,3,2,1,17,8,0,0,0,2,1,2.91672,92.93790000000004,0.7671055221899999,2.138970778890993,-7.6,63.13,12
6507,O=C(C=Cc1ccccc1[N+](=O)[O-])OCC(=O)c1ccc2c(c1)OCO2,18,0,1,7,0,18,10,0,0,0,1,2,2.7628,89.98490000000002,0.256393904431,2.239998304432476,-7.9,104.97,12
6508,CC(C)NC(=O)c1ccc(-c2nc3cc(NS(C)(=O)=O)ccc3n2C)cc1,19,0,4,3,1,19,10,0,0,0,1,2,2.75,107.21870000000004,0.7013012742170001,2.1458935294055888,-7.8,93.09,12
6509,O=C(CCc1ccccn1)N1CCc2cccc(F)c21,16,1,2,1,0,15,7,0,0,0,1,2,2.7426,75.01500000000003,0.8543981611370001,2.17144948239409,-7.5,33.2,12
6510,CN(Cc1cccc(Cl)c1)C(=O)c1ccc2c(c1)OCC(=O)N2,17,0,2,3,1,17,8,0,0,0,0,3,2.9431,87.81620000000005,0.932353900739,2.1441492404294564,-7.9,58.64,12
6511,Cc1ccc(N2CCN(C(=O)CSc3nnc4ccccc4n3)CC2)cc1,20,0,5,1,1,21,9,0,0,0,0,4,2.774120000000001,108.02900000000004,0.649809445157293,2.139382047524485,-7.5,62.22,12
6512,Cc1nnc2ccc(N3CCCC(c4ccccc4)CC3)nn12,18,0,5,0,0,19,7,0,0,0,1,2,3.20682,90.76600000000003,0.7181579263400001,2.6397272330334647,-8.4,46.32000000000001,12
6503,CC(C)N1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,19,0,2,3,0,20,7,0,0,0,0,4,2.6808,92.61600000000008,0.793830859005,2.2600624419990685,-7.7,49.85,12
6630,CCc1cccc(CC)c1NC(=O)N1CCC(OCc2ccccc2F)CC1,23,1,2,2,0,23,7,0,0,0,0,3,5.1636,110.00070000000008,0.718295088787,2.2249744677395853,-8.5,41.57000000000001,12
6808,Cc1nn(-c2ccc(F)cc2F)c(C)c1C1NC(=O)C2COCCN21,17,2,4,2,0,22,6,0,0,0,2,2,1.59654,85.15070000000004,0.903533570785,3.5905061602939763,-8.0,59.39000000000001,12
6632,Cc1c(S(=O)(=O)CCNC(=O)NCc2ccc(Cl)cc2)c2ccccc2n1C,20,0,3,3,2,20,10,0,0,0,1,2,3.41322,111.39920000000004,0.629045622885,2.301050739928934,-8.2,80.19999999999999,12
6750,O=C(NCCc1n[nH]c(-c2ccco2)n1)C(=O)Nc1cccc(F)c1,16,1,5,3,0,18,9,0,0,0,2,1,1.5012,85.82810000000002,0.61362791225,2.482370466945873,-7.5,112.91,12
6751,CCOc1ncccc1NC(=O)C1CCCN(S(C)(=O)=O)C1,14,0,3,4,1,17,6,0,0,0,0,2,1.0904,83.17650000000005,0.88593435467,2.612261737059457,-6.6,88.6,12
6752,O=C1CN(C(=O)c2ccnc(CN3CCOCC3)c2)c2ccccc2N1,19,0,4,3,0,21,8,0,0,0,0,4,1.5126999999999997,97.08120000000005,0.9063860572696772,2.35450013723694,-6.9,74.77000000000001,12
6753,COCCN1CCn2c(nc3cc([N+](=O)[O-])ccc32)C1,13,0,4,3,0,17,5,0,0,0,1,2,1.4065,73.54040000000003,0.629721290296,2.403977333852975,-7.0,73.42999999999999,12
6754,CC(=O)Nc1cc(F)cc(-c2nnc(N3CCOCC3)o2)c1,14,1,4,3,0,18,6,0,0,0,1,2,1.6706999999999999,77.02770000000002,0.9288446342403643,2.40660028026368,-7.1,80.49000000000001,12
6755,CC1CCN(C(=O)CNC(=O)N2Cc3ccncc3C2)CC1,16,0,4,2,0,19,5,0,0,0,1,2,1.3652999999999993,81.86070000000004,0.8969831214479205,2.4080728077362075,-7.2,65.54,12
6756,Cc1cc(C(=O)NNC(=O)c2ncn(Cc3ccccc3)n2)c(C)o1,17,0,5,3,0,18,9,0,0,0,2,1,1.6110399999999991,88.68040000000002,0.7032169266283972,2.395355461528755,-7.0,102.05000000000001,12
6757,CCNC(=O)CNC(=O)CC(C)c1cccc(OC)c1,15,0,2,3,0,15,5,0,0,0,0,1,1.4411,77.71940000000005,0.800870438657,2.3774032019751328,-6.9,67.43,12
6758,CCOC(=O)CCC(=O)N1CCCC(COC)C1,13,0,1,4,0,16,2,0,0,0,0,1,1.2147,67.04700000000004,0.679349206062,2.4947898815266587,-6.6,55.84,12
6759,CCC1COCCN1C(=O)CNC(=O)c1cccc(F)c1,15,1,2,3,0,17,5,0,0,0,0,2,1.1929,75.34420000000003,0.918485863024,2.557447864754396,-7.3,58.64,12
6760,CC(NC(=O)Cn1c(=O)ccc2ccccc21)C(=O)NCc1cccnc1,20,0,4,3,0,19,10,0,0,0,0,3,1.2175999999999987,101.89640000000001,0.6877210374030944,2.546248413376759,-7.2,93.09,12
