,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa
5995,CC(C)Nc1cccc(NC(=O)C2OC=CSC2C)c1,15,0,2,2,1,16,5,0,0,0,0,2,3.437100000000002,84.89640000000004,0.8923279820395338,3.6974435766516303,-6.0,50.36
5996,Cc1ccncc1NC(=O)CC1(C)NCC(=O)c2cccc(Br)c21,18,0,3,2,1,18,8,0,0,0,0,3,3.1824200000000014,96.04790000000004,0.8475397366231088,3.3902871952308473,-7.1,71.09
5997,CC(C)(C)N(CC(O)c1ccsc1)C(=O)[O-],11,0,1,3,1,13,3,0,0,0,1,0,1.2253,61.13380000000004,0.8665966044180302,3.659548249564394,-5.0,63.599999999999994
5998,Cc1scnc1C(=O)NCC1CCCCN1c1ccnnc1N,15,0,6,1,1,19,6,0,0,0,1,2,1.6126199999999997,90.61360000000003,0.8827516145565191,3.421221864872213,-6.7,97.03
5999,CC1=C(C(=O)C2COCc3ccccc32)C(=O)N(c2ccccc2C(C)C)C1[O-],24,0,1,4,0,23,9,0,0,0,1,3,3.042600000000002,108.35100000000004,0.7527080891423034,3.8517405049792206,-7.2,69.67
6000,O=C(CS(=O)(=O)Cc1cccc(Cl)c1)Nc1cnn(CC(F)(F)F)c1,14,3,3,3,2,18,8,0,0,0,1,1,2.652300000000001,85.85450000000003,0.8149285974363883,2.4966677520137477,-6.4,81.06
6001,C[NH+](C1CC1)C1CCOCC1CNCC(N)=O,12,0,3,2,0,17,1,0,1,0,0,1,-1.8564999999999952,64.68680000000003,0.5117391079521861,4.89626061238631,-5.2,68.78999999999999
6002,CC1=CC(C(C)[NH2+]Cc2ccn(C(C)C)n2)CC2C=CC(=O)NC12,19,0,4,1,0,21,5,0,0,0,1,2,1.5528999999999993,94.12810000000005,0.8052871462612328,5.267230077502347,-6.6,63.53
6003,COc1ccc(NC(=O)c2ccc(N3CCCCC3c3cc(N)n[nH]3)cc2)cc1,22,0,5,2,0,23,9,0,0,0,1,3,3.9844000000000017,114.32730000000002,0.6111910207818771,2.7784405199131115,-6.5,96.27000000000001
6004,CCOC(=O)c1cccc(CN2CC(C)(CC)NC2=O)c1,16,0,2,3,0,17,5,0,0,0,1,1,2.5572,80.03620000000005,0.8478525066115596,2.9403453650915825,-5.9,58.64
6005,CC(=O)Oc1cccc(Cl)c1NC(=O)C1COCCO1,13,0,1,5,1,16,5,0,0,0,0,2,1.6191999999999995,71.94970000000004,0.677970285630269,2.8645130970800263,-6.3,73.86
6006,Cc1ccc(C(=O)NCCn2cccc2)c2ncc(C(=O)NCC(C)O)cc12,21,0,4,3,0,21,9,0,0,0,1,2,1.8853200000000003,107.25920000000004,0.5831381797965813,2.9592366136346016,-6.3,96.25
6007,COC(=O)c1cocc1COc1c(F)ccc2c1COC(=O)C2,16,1,0,6,0,18,7,0,0,0,1,2,2.3836000000000004,74.27950000000003,0.8052791299043772,3.091756577707562,-6.5,74.97
6008,O=C(CCl)NN=C(c1ccccc1)c1cccnc1,14,0,3,1,1,12,8,0,0,0,0,2,2.189,75.18070000000003,0.5273757506225704,2.1846271253426988,-6.1,54.35
6009,Cc1nc(Cc2cccc(OC(=O)c3ccoc3)c2)no1,15,0,2,4,0,15,8,0,0,0,2,1,2.7810200000000007,71.94950000000003,0.5411848161522325,2.400300114757517,-6.9,78.36
6010,CC(CCl)Cc1ccnc(NC2CC(=O)CN2C2(C)CCSC2)c1,18,0,3,1,2,22,4,0,0,0,2,1,3.4074000000000018,101.91270000000004,0.7804680766603908,4.545058176597967,-6.1,45.230000000000004
6011,COCCNC(=O)c1ccc(NC2CC[NH+](C)C2)nc1,14,0,4,2,0,17,4,0,0,0,1,1,-0.8432999999999975,77.09460000000004,0.5939224992386536,4.026608382898015,-6.1,67.69
6012,Fc1ccc(CC(=NN=CC2=[NH+]CC3=C2CCC=C3)c2nnn[n-]2)cc1,18,1,7,0,0,19,10,0,0,0,2,2,0.1673,94.51670000000001,0.6151652058263009,4.616851867086038,-7.3,91.46000000000001
6013,C[NH2+]C1CN(c2c(F)cccc2C(F)(F)F)C1C,12,4,2,0,0,16,3,0,0,1,0,1,1.6148000000000002,59.84740000000002,0.803660400873177,4.294134278680677,-5.8,19.85
6014,CC(c1ncc2ccccn12)C(N)(N)c1ccc(OC2CCCC2)cn1,20,0,5,1,0,22,7,0,0,0,2,2,2.9246000000000016,100.78080000000004,0.6897108040131399,3.5330230219214815,-6.6,91.46000000000001
6015,CC1(C[NH2+]Cc2[nH]ncc2N)CCOC1,10,0,4,1,0,14,2,0,0,0,2,0,-0.5180999999999993,57.039500000000025,0.6267456372130777,4.777188962531862,-5.7,80.54
6016,O=Cc1cccc(NC(=O)C2Cc3ccc(F)cc3O2)c1,16,1,1,3,0,15,8,0,0,0,1,2,2.580400000000001,74.97920000000002,0.8818209582896852,2.6282651528899894,-7.1,55.400000000000006
6017,O=C(CC(O)c1ccccc1)Nc1c(Cl)ccc2scnc12,16,0,2,2,2,16,8,0,0,0,1,2,4.011900000000002,89.27850000000002,0.7583863407832913,2.7435385160182033,-6.1,62.22
6018,O=C(COc1cccc(N2CC[NH+]3CCCCC3C2)c1)N1CCCN(c2cccc(C(F)(F)F)c2)CC1,28,3,4,2,0,34,7,0,0,0,0,4,3.0805000000000016,137.33969999999994,0.6621934831833223,3.9564168846556917,-8.0,40.46
6019,CC(NNC(=O)c1ccc2c(c1)NC(=O)CS2)C(=O)NNc1ccccn1,17,0,6,3,1,20,9,0,0,0,0,3,0.891999999999999,101.862,0.46716205862645344,3.1851405212688686,-7.3,124.24999999999999
6020,Cc1cccc(C(C)CNCc2csc(Cl)c2)c1,15,0,1,0,2,14,5,0,0,0,1,1,4.603220000000004,80.62970000000004,0.8431550358750379,2.799478677906748,-5.4,12.03
6021,COC(=O)CS(=O)(=O)Nc1cc(F)cc(-c2ncon2)c1,11,1,3,5,1,14,8,0,0,0,1,1,0.7904000000000002,69.1175,0.8117563935906392,2.7481526389998088,-6.8,111.39
6022,CCn1cnnc1C(=O)NC1CCCCN1c1ccc(C)cc1,17,0,5,1,0,19,6,0,0,0,1,2,2.3528199999999995,89.32620000000006,0.940944877276678,3.1641889977393465,-6.4,63.050000000000004
6023,Cc1nc(-c2cccc(OCC(C)C[NH+](C)C)c2Cl)no1,15,0,3,2,1,17,5,0,0,0,1,1,1.8578199999999998,81.81770000000004,0.8846244278329048,3.7976825003700965,-6.2,52.59
6024,COC(=O)C(C)NC(=O)N1CC[NH+](c2ccccc2C(F)(F)F)CC1,16,3,3,3,0,21,5,0,0,0,0,2,0.8085000000000002,83.38340000000004,0.7845129742426825,3.961442994878806,-6.4,63.08
6025,[NH3+]C1(C2COc3cc(F)ccc32)CC(C(F)(F)F)CC[NH2+]1,14,4,2,1,0,20,3,0,0,0,1,2,0.7755999999999994,65.82650000000002,0.7401951392113085,4.889075491713857,-6.0,53.480000000000004
6026,COc1ccc(N2CC(c3nc4ccccc4n3CC3CC[NH2+]C3)CC2=O)cc1,23,0,4,2,0,25,8,0,0,0,3,2,2.1487,112.20440000000005,0.724891057733442,3.749236251585554,-7.2,63.97
6027,CC(C)[NH+]1CC2CC3CCC2(C3)C(C)(O)C1,14,0,1,1,0,18,0,0,0,0,2,1,0.8506999999999998,64.33750000000005,0.6780282825750694,6.676028161725415,-5.3,24.67
6028,COC(=O)c1ccc(NC(=O)c2c(F)n[nH]c2N)cc1,12,1,4,3,0,14,7,0,0,0,1,1,1.1699,68.6928,0.7298315631199952,2.3112626485382908,-6.0,110.09999999999998
6029,COc1ccc(Cl)c(C(=O)NCC(C)C2CC2)c1,14,0,1,2,1,15,4,0,1,0,0,1,3.124500000000002,72.22520000000003,0.8901551120558885,2.413829328936391,-5.5,38.33
6030,CC([NH2+]Cc1cc(F)cc(F)c1)c1cccnc1,14,2,2,0,0,13,6,0,0,0,0,2,2.1844,64.63940000000002,0.8839162564029978,3.563427999173717,-6.0,29.5
6031,CC(C)C(NC(=O)c1cocc1Br)c1ccccc1,15,0,1,2,1,14,6,0,0,0,1,1,4.169200000000003,77.89520000000003,0.917853870375752,2.870327631279869,-6.1,42.24
6032,CC(C)OC(=O)c1cccc(C2COCCN2C(C)C)c1,17,0,1,3,0,18,4,0,0,0,0,2,3.033500000000002,82.39550000000006,0.7993385128504739,2.811115391616781,-5.6,38.77
6033,Cc1ccc(O)c(C2CCCC[NH+]2Cc2ccccc2)n1,18,0,2,1,0,17,6,0,0,0,0,3,2.4057200000000005,83.20650000000005,0.9075086097518089,4.101452116878814,-6.2,37.56
6034,OC1CC(C2CCCC2)CC(O)(CC2CCC[NH2+]C2)C1,17,0,1,2,0,22,0,0,0,0,1,2,1.4321999999999997,79.25600000000006,0.7333306425837159,4.980186199273139,-6.4,57.07
6035,Cc1cc(C)cc(NC(=O)CN2CCOC(C)(c3cccnc3N3CCCC3)C2)c1,24,0,4,2,0,26,7,0,0,0,1,3,3.484740000000002,119.97370000000006,0.820836757726342,3.0901708424768692,-7.2,57.70000000000001
6036,COc1cccc(-n2cccn2)c1C1NC(=O)N(C2CCCC2)c2ccccc21,23,0,4,2,0,24,9,0,0,0,2,3,4.4425000000000034,111.66770000000004,0.7186721843480095,3.056766363481307,-7.6,59.39
6037,CC[NH+]1CCN(C(=O)c2ccc(OCC[NH3+])nc2)CC1,14,0,4,2,0,17,4,0,0,0,0,2,-1.9370999999999958,74.62830000000004,0.6590857239634166,4.09928340672747,-6.0,74.51
6038,CC(CN1N=C2C=CC=CC2C(=O)C1(C)c1cccc(F)c1)c1ccccc1,24,1,2,1,0,21,10,0,0,0,0,4,4.827500000000004,109.52700000000002,0.7680107978242955,4.031248494193688,-7.4,32.67
6039,CC1CC(CNC(C)C(O)O)CC[NH2+]1,10,0,2,2,0,14,0,0,0,0,0,1,-1.3628999999999976,54.66870000000003,0.42649503100467484,5.274214257895228,-5.4,69.1
6040,CCN1CC(=O)OC(C)(C)c2c1cnc(C)c2C(=O)NCC1CCOC1,19,0,3,4,0,23,5,0,0,0,1,1,1.7745199999999994,97.23820000000005,0.8235589999600736,3.631074868075328,-6.7,80.76
6041,CC(NC(=O)C1CSc2ccccc21)c1cscn1,14,0,2,1,2,15,6,0,0,0,2,1,3.2098000000000013,78.57870000000004,0.9435303666595334,3.5606394920174775,-5.7,41.99
6042,Cc1sc(C(=O)N(C#N)C2CCCS2)nc1S(=O)(=O)c1ccccc1,16,0,3,3,3,18,8,1,0,0,2,1,3.0607000000000015,96.00730000000001,0.5855746070422365,3.8912191422608373,0.0,91.13
6043,CCOC(=O)c1cc(C)cc(NC(=O)COC(=O)C2COCCO2)c1,17,0,1,7,0,20,6,0,0,0,0,2,1.0688199999999997,87.28320000000004,0.765201063196434,2.741800460942155,-6.1,100.16
6044,O=C1CCN(c2ccccc2OCC2CCCO2)C(=O)CN1,16,0,2,4,0,19,5,0,0,0,1,1,1.0973,80.89070000000005,0.9042081300631817,2.8039398896445764,-6.8,67.87
6045,CC(C)(OC(=O)C1CN(c2cncnc2Cl)CC1=O)n1cccn1,15,0,5,3,1,19,7,0,0,0,2,1,1.2678,85.39300000000003,0.4660733419835138,3.944340008089629,-6.6,90.21
6046,CC(=O)N1c2c(cccc2OC(C)C)CC1c1cccc2c1OCCO2,21,0,1,4,0,22,7,0,0,0,1,3,3.8953000000000024,99.24300000000007,0.8397472258603643,3.128433391983851,-6.7,48.0
6047,O=C(NCc1ccccc1N1CCOCC1)Nc1csc2c1C=CC2,19,0,3,2,1,21,7,0,0,0,2,2,3.4757000000000025,102.38940000000004,0.8828620672722479,2.7193861634115706,-6.3,53.60000000000001
6048,Nc1nc(C([NH3+])C(=O)N2CCC(CO)C2)n[nH]1,9,0,6,2,0,15,3,0,0,0,2,0,-2.489299999999999,58.19700000000001,0.4639393488377832,4.204093720126701,-6.1,135.77
6049,Cc1nc(Cl)nc(C(F)(F)F)c1N1CC[NH2+]C([NH3+])(CC(C)O)C1,13,3,5,1,1,21,3,0,0,0,0,2,-0.4502799999999989,77.70330000000003,0.6401921420448149,5.064467311034603,-7.2,93.50000000000001
6050,CC([NH3+])c1cccc(Cn2c(-c3cccnc3)nc3ccccc32)c1,21,0,4,0,0,18,10,0,0,0,1,3,3.4495000000000022,99.81110000000002,0.6232623535791336,2.9190274367061164,-6.8,58.35
6051,CC(C)(C(=O)NC12CC3CC(CC(C3)C1)C2)c1nnc(S(=O)CC2CCCO2)[nH]1,21,0,4,3,1,29,4,0,0,0,2,4,2.4539,108.70380000000006,0.7367971347277432,5.281822976228536,-7.3,96.97
6052,CCn1nccc(S(=O)(=O)[N-]c2ccc(C(F)(F)F)cc2)c1=O,13,3,3,3,1,16,8,0,0,0,0,2,2.676100000000001,75.81980000000003,0.8520063431381184,3.4443087556041068,-7.1,83.13
6053,CC(C[NH2+]C1CCN(C)C1)Oc1ccccc1,14,0,2,1,0,15,3,0,0,0,1,1,0.7214000000000003,69.22640000000004,0.8146695299411195,3.9257189313896026,-5.5,29.080000000000002
6054,CC(NC(=O)Cc1ccc2c(c1Cl)C(N)CNC2)C(O)O,14,0,3,3,1,18,4,0,0,0,0,2,-0.1991000000000005,79.62140000000001,0.49489716509639675,3.8859038192747795,-6.1,107.61000000000001
6055,Cc1ccccc1OC(CNc1ccncc1)c1ccccc1,20,0,2,1,0,16,9,0,0,0,0,3,4.622220000000003,93.71670000000003,0.7211291261368898,2.455151893666949,-7.1,34.15
6056,O=C(Nc1cccc(C2C=CC=CC2=O)c1Cl)c1ccccc1,19,0,1,2,1,15,10,0,0,0,0,3,4.371000000000003,91.8752,0.9112198764353237,2.839884801935151,-6.5,46.17
6057,Cn1cnc(COc2ccc(C(=O)NC3CC3)cc2)n1,14,0,4,2,0,16,6,0,1,0,1,1,1.2862999999999998,72.26520000000004,0.8900520607975305,2.1919611395209913,-6.1,69.04
6058,CCOc1cc(F)cc(CC(Nc2cc[nH+]cc2)C(=O)NC)c1,17,1,3,2,0,17,7,0,0,0,0,2,1.8076999999999999,85.74810000000004,0.8181616471356338,3.6850781101653824,-6.5,64.5
6059,CCCCN1C(=O)CN(C(=O)c2cc(C)c(N3CCCC3)o2)C1[NH3+],17,0,4,3,0,22,4,0,0,0,3,0,0.7982200000000013,89.22560000000004,0.8623699113787722,3.7566605591803297,-6.6,84.64000000000001
6060,COc1ncsc1CNC(=O)c1ccccc1C[NH3+],13,0,3,2,1,14,6,0,0,0,1,1,0.8236000000000001,72.87030000000001,0.8497286338906861,3.0091822768578513,-5.5,78.86
6061,CCC(C=O)N1N=NCC1N1CCc2c(cccc2C(F)(F)F)C1,16,3,4,1,0,21,5,0,0,0,1,2,3.049900000000002,81.05100000000003,0.7917435433943788,4.248209650364202,-7.0,48.27
6062,CN1C(=O)Cc2c(NCc3ccccc3F)nc(Cl)nc21,14,1,4,1,1,16,7,0,0,0,1,2,2.4001,77.88270000000003,0.8847545176743568,2.5686850806668495,-6.3,58.120000000000005
6063,NC(=O)c1ccc(C(=O)Nc2nnc(C(F)(F)F)s2)o1,9,3,4,3,1,15,6,0,0,0,2,0,1.5010999999999999,60.090099999999985,0.8922787708756024,2.5634311800068232,-6.5,111.11
6064,COC(C)(C)c1cnc(N)[nH+]c1NC(=O)C12C=NC=CC1=C(N)CNC2,17,0,7,2,0,21,7,0,0,0,0,3,-0.30159999999999854,98.01790000000001,0.5819554170981772,5.1977152526907116,-6.7,141.79
6065,COc1ccccc1C12SCNC1CCc1sc3c(=O)n(CC(C)C)cnc3c12,22,0,3,2,2,26,7,0,0,0,2,3,3.9749000000000025,120.19470000000007,0.6826833757810467,4.1162001898726395,-6.6,56.15
6066,CCC(Nc1nc(N)n[nH]1)(c1[nH]ncc1N)C(C)C,11,0,8,0,0,16,4,0,0,0,2,0,1.0655999999999994,74.2249,0.5479089007728737,4.133545505568136,-6.3,134.32
6067,CC[NH2+]C(CO)C(S)(S)C(C)(C)O,8,0,1,2,2,12,0,0,0,0,0,0,-0.7425999999999995,60.34100000000004,0.3166951337109065,5.309893301697414,-4.2,57.07000000000001
6068,CCN(Cc1ccc(F)cc1)c1cnn(Cc2ccc(F)cc2)c(=O)c1,20,2,3,1,0,19,9,0,0,0,0,3,3.596300000000002,97.12300000000005,0.6781331440049609,2.221064624598796,-6.8,38.13
6069,N#CC(NCc1ccoc1)C(=O)N1Cc2ccccc2C(c2cncnc2)C1,21,0,5,2,0,21,9,1,0,0,1,3,2.2256800000000005,100.68270000000003,0.7368502449762299,3.8056853795277874,0.0,95.05
6070,CONC(=O)NC(=O)C12CCCCC1C2,10,0,2,3,0,14,2,0,1,0,0,1,0.9538999999999995,52.69140000000003,0.6696525388265918,3.7627394714926794,-6.6,67.43
6071,Cc1ccc2c(NC(=O)COc3ccccc3S(C)(=O)=O)csc2n1,17,0,2,4,2,17,10,0,0,0,1,2,3.0257200000000015,98.03350000000003,0.7397294209433386,2.3545413460667532,-6.3,85.36
6072,COCC(C#N)CNC(=O)N1CCC(c2ccc3c(c2)OCCO3)C1,18,0,3,4,0,22,4,1,0,0,1,2,1.7428800000000002,90.74070000000006,0.8787431263353537,3.4243498965577137,0.0,83.82000000000001
6073,CC(CNC1(C)CCCC1S(C)(=O)=O)SCc1ccccc1,17,0,1,2,2,18,5,0,0,0,1,1,3.253700000000003,96.08950000000006,0.8267947434038392,3.8204482884327877,-6.1,46.17
6074,OCC(Nc1ccnc(C2CCOC2)c1Cl)c1ccncc1F,16,1,3,2,1,19,6,0,0,0,1,2,2.9185000000000016,85.06850000000004,0.8777524117840961,3.6833971746136465,-5.8,67.27
6075,[NH3+]C12CCC(N3CCC34CCNc3ccccc34)(CCNC1)[NH2+]2,18,0,5,0,0,24,3,0,0,1,1,2,-0.6117999999999968,89.54590000000005,0.5586234494037168,6.290695836158229,-7.0,71.55000000000001
6076,O=C1CNc2cc(Nc3cccc(C(=O)c4ccccc4)c3F)cc(I)c2O1,21,1,2,3,1,20,11,0,0,0,0,4,4.735800000000002,112.84090000000002,0.2406368376022386,2.76311562158574,-8.1,67.43
6077,Cc1nc2sc(C(=O)N3c4ccccc4CC3C)c(C(=O)[O-])n2n1,16,0,4,3,1,19,8,0,0,0,3,1,1.0541199999999997,86.34900000000003,0.694879575260921,3.477108779616609,-6.7,90.63
6078,Cc1cccc2c1CNC(N)C2NC(=O)C=C1COc2cccc(Cl)c21,20,0,3,2,1,21,8,0,0,0,1,3,2.6697200000000008,101.80180000000001,0.7112315134589609,3.965902162318743,-6.8,76.38000000000001
6079,CCn1ccc(C(=O)NC(C)n2ccc(C(F)F)c2Br)n1,13,2,4,1,1,17,5,0,0,0,2,0,3.353100000000002,77.16720000000002,0.8881421140766012,3.6425442622017306,-6.5,51.85
6080,Nc1cc(C(=O)C[NH+]2CCc3ccccc3CC2)ccc1Cl,18,0,2,1,1,17,7,0,0,0,0,2,1.7886000000000002,89.60860000000004,0.66993668770278,3.3183079725713727,-7.1,47.53
6081,N#Cc1ccc(OCC(=O)[O-])c(NC(=O)C2CCCCC2)c1,16,0,2,4,0,17,5,1,0,0,0,2,1.2057799999999994,76.86370000000004,0.8801284265293424,2.4552382455242263,0.0,102.25
6082,[O-]CCCc1ccc2c(c1)OCN2,10,0,1,2,0,11,3,0,0,0,1,1,0.7412999999999996,48.74770000000002,0.74210508630869,3.237220316810445,-5.3,44.32
6083,CCCn1nc(C(C)[NH2+]Cc2ccccc2Cl)cc1C(=O)N1CCCCC1,21,0,4,1,1,23,6,0,0,0,1,2,3.3972000000000024,107.76890000000006,0.7885479818654719,3.5014891726175197,-6.4,54.74
6084,COc1ccc(F)cc1NC1CCCCc2cc(F)ccc21,18,2,1,1,0,18,6,0,0,0,0,2,4.853000000000004,83.27070000000003,0.8181597140680941,2.465780274259961,-7.0,21.259999999999998
6085,CC(C[NH3+])C(C)C([NH3+])([NH3+])C(C)C,9,0,3,0,0,11,0,0,0,0,0,0,-1.6633999999999973,49.42830000000001,0.42840195555489113,5.978602821258404,-4.5,82.92
6086,Cc1nc(NC(=O)Cc2ccccc2OCC(F)F)c(C)s1,15,2,2,2,1,17,6,0,0,0,1,1,3.585040000000003,81.86270000000003,0.8824974562346442,2.5810845173380805,-6.4,51.22
6087,CCC(Cn1cncn1)[NH2+]C1CCCCN1c1cnc(C)nc1,16,0,7,0,0,20,5,0,0,0,1,2,0.7351200000000004,87.78040000000004,0.8502760292772518,4.400769661827924,-6.4,76.34
6088,CC([NH3+])C(C)(O)C1C(c2ccccc2)CCCC1S(C)(=O)=O,17,0,1,3,1,18,5,0,0,0,0,2,1.3648999999999996,88.12970000000006,0.8764194711153911,4.297412832946117,-6.0,82.00999999999999
6089,COc1cc(C)c(N)cc1C(=O)OCc1ccncc1,15,0,2,3,0,14,7,0,0,0,0,2,2.3378200000000007,75.49990000000003,0.6826878957636807,2.0232163448419858,-6.2,74.44
6090,CC(C)(CO)N1CCCN(C(=O)Cc2cnoc2-c2ccccc2)CC1,20,0,3,3,0,22,6,0,0,0,1,1,2.1893000000000002,99.57780000000004,0.8882448245217257,2.6243301131642855,-6.3,69.81
6091,O=C(c1ccccc1)c1cccc2nnn(C3CCCCO3)c12,18,0,3,2,0,18,8,0,0,0,1,3,3.3614000000000015,86.24250000000004,0.6962100641492548,2.8494414864271285,-6.6,57.010000000000005
6092,CCN(C(=S)Cn1ccc(C#N)n1)C1CCS(=O)(=O)C1,12,0,4,2,2,15,5,1,0,0,2,0,0.59118,78.97880000000004,0.7572647491435336,3.745370474702405,0.0,78.99000000000001
6093,COc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1OC,19,0,2,5,1,20,9,0,0,0,0,3,1.8504999999999998,100.65030000000004,0.7788382599557515,1.7858281885586713,-6.1,76.15
6094,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2c(C)cccc2N(C)C)cc1,18,0,3,3,1,17,9,0,0,0,0,2,2.05004,100.41120000000004,0.8534124508305263,2.342408985889616,-6.0,83.71
6095,CCOC(=O)c1ccccc1NC(=O)C[NH+]1CCc2ccsc2C1C,19,0,2,3,1,20,7,0,0,0,1,2,2.0655,98.16290000000004,0.803717749339333,3.9561799073919506,-6.2,59.839999999999996
6096,O=C(CC(O)c1ccc(F)cc1)C1CCC(c2ccccc2)CC1,21,1,0,2,0,19,7,0,0,0,0,3,4.792300000000004,92.12480000000005,0.8573314961839964,2.5452703230699125,-7.6,37.3
6097,CC(CO)C1CCCC(NC(=O)c2nc(N)n[nH]2)C1,12,0,5,2,0,17,3,0,0,0,1,1,0.3038999999999998,70.25710000000002,0.6258324553526756,3.750843474332756,-6.7,116.91999999999999
6098,Cc1ccc(CNC(=O)c2ccc(C)cn2)cc1,15,0,2,1,0,12,7,0,0,0,0,2,2.628440000000001,71.32320000000003,0.8957054690045572,1.6524434802905592,-6.1,41.99
6099,CCC(=O)c1nc(N2CCCCC2(CC)CBr)cs1,14,0,2,1,2,17,3,0,0,0,1,1,4.2698000000000045,84.74850000000005,0.5902148353369255,3.823943596446778,-5.6,33.2
6100,CC(=O)c1cccc(N2CC[NH2+]CC2n2cccn2)c1C,16,0,4,1,0,17,6,0,0,0,1,2,0.9763199999999997,81.45290000000004,0.8552774755914153,4.096986691351527,-6.1,54.74
6101,Cc1cccc(-c2cnc(CNC(=O)NCc3cocc3C)s2)c1,18,0,3,2,1,18,8,0,0,0,2,1,4.019340000000002,94.80740000000004,0.7363997188875047,2.7156267839231294,-7.1,67.16
6102,CC=NNC(=O)COc1cc(C#N)cc(N2CCOCC2)c1,15,0,4,3,0,17,5,1,0,0,0,2,0.8955799999999998,81.99270000000004,0.6446853175551389,2.545244236307637,0.0,86.94999999999999
6103,CCC(CNC(=O)c1cccc(C)c1)C(=O)[O-],13,0,1,3,0,12,5,0,0,0,0,1,0.5009199999999998,62.30020000000003,0.8062382124915514,2.7653395524254663,-6.5,69.23
6104,N#Cc1cccc(NS(=O)(=O)C2=CC=CCC2)c1C(=O)OCc1ccccc1,21,0,2,4,1,18,11,1,0,0,0,3,3.890880000000003,105.71799999999999,0.7499573442257966,2.6619210062011245,0.0,96.26
6105,O=C1Cc2cccc(OC3CC(=O)C(C(=O)NCc4cccc5c4OCO5)N3)c2C1,22,0,2,6,0,25,9,0,0,0,3,2,1.0352999999999994,104.23240000000004,0.7127358673446543,3.946906645373904,-7.5,102.96000000000001
6106,CCn1nc2ccsc2c1C(=O)NCC(=O)N1CCCCC1C,16,0,4,2,1,20,5,0,0,0,2,1,2.2485,90.64320000000004,0.9323497892636531,3.151822252177217,-6.6,67.23
6107,O=C([O-])COc1cccc(NC=C2C(=O)C(c3cccc(Cl)c3F)CN2C2CC2)c1,22,1,2,4,1,24,9,0,1,0,1,2,2.692,107.53570000000003,0.6814093363279454,3.617569960800407,-7.6,81.7
6108,CCN(Cc1cccc(Br)c1)C(=O)C(=O)Nc1cc(F)ccc1C#N,18,1,3,2,1,17,8,1,0,0,0,2,3.4470800000000024,94.97770000000001,0.7939376895187078,2.3261335104241336,0.0,73.2
6109,CC1CN(S(=O)(=O)Cc2ccccc2Cl)c2ccccc2C1C(=O)[O-],18,0,1,4,2,18,9,0,0,0,0,3,2.1596,94.77580000000005,0.8163432532928959,3.5464826724774454,-6.8,77.51
6110,CCOc1ccc2c(=O)occ(C([NH3+])([NH3+])c3ccccc3C)c2c1F,19,1,2,3,0,19,8,0,0,0,0,3,1.3241200000000006,91.34620000000004,0.6990326908986763,3.297928828149887,-6.3,94.72
6111,Cc1ccccc1-c1nncn1CC(=O)N1CCOC(C2CC2)C1,18,0,4,2,0,21,6,0,1,0,1,2,1.8909199999999997,89.23900000000005,0.8607565873899189,3.0208716608625537,-6.3,60.25
6112,CC(C)c1ccc(OCn2ccnn2)c(C(=O)NO)n1,12,0,5,3,0,15,6,0,0,0,1,1,0.9519999999999997,68.22870000000002,0.6228907643736349,2.962724861325505,-7.0,102.16
6113,COc1cccc(SCC(=O)NC(C)c2ccsc2)c1Cl,15,0,1,2,3,16,6,0,0,0,1,1,4.379600000000003,89.60470000000004,0.7922729685792776,2.755921919513197,-6.1,38.33
6114,CSC1CCC[NH+](CCC(=O)NNC(=O)c2[nH]nc(C)c2C)CC1,16,0,5,2,1,21,4,0,0,0,1,0,-0.021959999999997093,95.00530000000003,0.5594129565073945,4.763679225565118,-6.2,91.32000000000001
6115,CC(COc1cncnc1I)C(S)[SH]1C=NN=C1,10,0,4,1,3,14,5,0,0,0,1,1,2.338400000000001,88.15200000000002,0.4565010282981627,5.366999606734977,-5.3,59.730000000000004
6116,Cc1ccc(OC(=O)Cc2cnn(C3=NNCC(Br)=C3)c2)cc1,16,0,4,2,1,17,8,0,0,0,1,2,2.3832200000000006,90.5907,0.660895305627097,3.1044264862605466,-6.9,68.50999999999999
6117,CC1(Nc2ncc3sc4c(=O)n(Cc5ccccc5)cnc4c3n2)Oc2ccccc2NC1N,24,0,7,2,1,27,12,0,0,0,1,5,3.3668999999999993,133.2158,0.3649724898553332,3.9771489835733194,-7.0,119.98
6118,Cc1cc(NC(=O)Cc2csc(C3CC3)c2)cc(C(=O)[O-])c1,17,0,1,3,1,17,7,0,1,0,1,1,2.4786200000000003,84.13720000000004,0.9215160291389429,2.7916572790026457,-6.5,69.23
6119,CC(=O)n1c(C)nc(C2CCCN(C(=O)NC3CCCCC3)C2)c1C,19,0,4,2,0,23,4,0,0,0,1,2,3.3817400000000024,96.95420000000007,0.8924661151942924,3.1056754059971006,-6.9,67.23
6120,CCOC(=O)c1cc(NS(C)(=O)=O)ccc1NC(=O)C1CC(=O)N(C)C1,16,0,3,6,1,19,8,0,0,0,1,1,0.6516,95.23870000000004,0.6958047686874357,2.689467065877526,-5.6,121.87999999999998
