,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
4933,CCOCCOc1ccccc1C(=O)Nc1cccc2ccccc12,21,0,1,3,0,18,9,0,0,0,0,3,4.5074,100.33120000000004,0.618190939999,1.7639226798015102,-7.1,47.56,10
4931,CCOC(=O)NC(C(=O)N1CCC(O)C1)C(C)C,12,0,2,4,0,16,2,0,0,0,1,0,0.3503,65.98750000000004,0.779506596451,2.8439169709883707,-5.9,78.87,10
4913,Cc1ccc(NC(=O)C[NH+]2CCCCC2c2nnc(N)o2)nc1,15,0,6,2,0,19,6,0,0,0,1,2,0.1038200000000008,83.60280000000002,0.7375077991762928,4.516858013774485,-7.7,111.37,10
4914,O=C1NCC[NH+](Cc2cccs2)C1CC(=O)N1CCN(c2ccccc2)CC1,21,0,4,2,1,24,7,0,0,0,1,3,0.3703,110.50240000000004,0.780901394309,3.9223223401281615,-7.7,57.09,10
4915,CC[NH2+]C1(C(N)=O)CCC(N2Cc3ccccc3C2)C1,16,0,3,1,0,18,4,0,0,0,2,1,0.3621,77.71980000000003,0.851193219817,4.1646666824931575,-7.7,62.94,10
4916,CC(=O)NCCc1ccc(C(C)[NH2+]CC2(O)CCOC2)cc1,17,0,2,3,0,19,4,0,0,0,1,1,0.141,84.42290000000004,0.68818102494,3.907811843870558,-7.6,75.17,10
4917,CCC(O)C[NH+]1CCC(NC(=O)Cc2ccn(-c3ccc(F)cc3)n2)CC1,20,1,4,2,0,23,6,0,0,0,1,2,0.4883,100.25220000000004,0.673018863352,3.8822745872029336,-7.5,71.59,10
4918,O=C([O-])C1([NH2+]C2CC2)CCCC(n2cc(Br)cn2)C1,13,0,3,2,1,18,3,0,1,0,1,1,-0.0248,70.11740000000003,0.868484711721,4.974787226547098,-7.5,74.56,10
4919,Cn1c(C(=O)N2CCCC(c3[nH+]ccn3CC3CC3)C2)cc(=O)n(C)c1=O,19,0,5,3,0,24,6,0,1,0,1,2,0.1294,98.51420000000006,0.7848737030290001,3.921998878911226,-7.5,83.38,10
4920,NC1(C(=O)N2CCC(c3ccccc3)=N2)C(=O)N=C2N=CC=CN21,16,0,6,2,0,18,9,0,0,0,2,2,0.07429999999999981,88.14040000000003,0.7782972696742715,3.926101092300682,-7.5,103.72,10
4932,CCN1CCC(CNC(=O)c2cn(CC)nn2)C1,12,0,5,1,0,16,3,0,0,0,2,0,0.3695999999999997,68.25020000000004,0.8209875822269408,2.808894062522132,-5.9,63.050000000000004,10
4921,CC(NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1)C1CC1,14,0,3,4,1,19,5,0,1,0,1,1,0.0666,80.90250000000003,0.8116309629880001,3.4830897098755216,-7.0,95.91,10
4923,[NH3+]C1(C(=O)[O-])CCCC(Oc2ccccc2F)C1,13,1,1,3,0,15,4,0,0,0,0,2,-0.1223,59.91010000000002,0.840791093285,4.013905778680678,-7.3,77.0,10
4924,COCC(=O)N1CCN(C(=O)NCC(c2ccccc2)[NH+]2CCCC2)CC1,20,0,4,3,0,24,5,0,0,0,1,2,-0.0934,102.54140000000004,0.75260760511,3.7147260741774986,-7.1,66.32000000000001,10
4925,O=C([O-])C1CCC(CS(=O)(=O)c2cccc(F)c2)O1,12,1,0,5,1,14,6,0,0,0,1,1,-0.1031,61.35480000000003,0.795500045274,3.638573343550559,-6.9,83.5,10
4926,Cc1n[nH]c(C)c1NC(=O)C[NH+](CCO)Cc1ccccc1,16,0,4,2,0,17,6,0,0,0,1,1,0.04244,84.61990000000004,0.599166312158,3.846762408254999,-7.3,82.45,10
4927,Cc1noc(C2CC[NH2+]CC2)c1C(=O)Nc1ccccc1C(=O)[O-],17,0,3,4,0,19,7,0,0,0,1,2,0.039620000000000266,83.60010000000003,0.8223401821582252,3.6863323515013313,-7.2,111.87,10
4928,CC(=O)Nc1ccccc1C[NH+]1CCN(C(C)C(=O)N2CCCC2)CC1,20,0,4,2,0,23,5,0,0,0,1,2,0.3564,101.99540000000006,0.815885658164,3.649948776599235,-7.3,57.09,10
4929,C[NH+](C)C1CCC(NC(=O)c2ccc(N3CCOCC3)c(F)c2)C1,18,1,3,2,0,22,4,0,0,0,1,2,0.4577,91.13590000000003,0.857131077955,3.722791419122221,-7.4,46.010000000000005,10
4930,C[NH+](C)C(C)(CC(=O)Nc1ccccc1-c1nnc(-c2ccc(F)cc2)o1)C(=O)[O-],21,1,4,4,0,22,10,0,0,0,1,2,0.5244000000000004,104.59740000000004,0.5853004777801456,3.5682655188568084,-7.4,112.59,10
4922,CN(Cc1cc(-c2cccnc2)no1)CC1(O)CC[NH2+]C1,15,0,4,2,0,18,5,0,0,0,2,1,-0.1334,77.29420000000003,0.826437746059,4.026604194504113,-7.3,79.0,10
4912,COc1ccc(C[NH+]2CCN(CC3CCCC[NH+]3C)CC2)c(OC(F)F)c1,20,2,3,2,0,26,3,0,0,0,0,3,0.0643,99.85940000000006,0.715451876156,5.082990156684627,-7.7,30.580000000000005,10
4954,Cc1ccc(C(=O)NCCNc2ccc([N+](=O)[O-])cc2Cl)cc1,16,0,3,3,1,16,8,0,0,0,0,2,3.3985199999999995,90.1083,0.472251208837,1.8710465037430648,-7.6,84.27,10
4956,Cc1cccc(OC(=O)C=Cc2ccc(C(=O)NC3CC3)cc2)c1,20,0,1,3,0,17,9,0,1,0,0,2,3.50602,92.77820000000004,0.508973711997,1.9192984148497487,-7.7,55.400000000000006,10
4979,Cc1ccc(C(=O)Nc2nccs2)cc1[N+](=O)[O-],11,0,3,3,1,12,7,0,0,0,1,1,2.61202,67.90060000000001,0.678920857561,1.9789652721457625,-7.3,85.13,10
4980,Cc1cccnc1C(=O)c1cccc([N+](=O)[O-])c1,13,0,2,3,0,11,8,0,0,0,0,2,2.52922,65.50290000000001,0.469878268397,1.987236964453455,-7.2,73.1,10
4981,Nc1ccc(NC(=O)C2CC2)cc1C(F)(F)F,11,3,2,1,0,14,4,0,1,0,0,1,2.6361,57.2101,0.782942949416,1.950066581840556,-7.3,55.12,10
4982,Cc1ccccc1C(=O)NCCC(=O)N(C)Cc1cccs1,17,0,2,2,1,16,7,0,0,0,1,1,2.83502,88.92220000000005,0.88448859831,1.941994821206608,-7.3,49.41,10
4983,O=C(Cn1nccc(NC(=O)c2ccccc2F)c1=O)c1ccccc1,19,1,3,3,0,17,11,0,0,0,0,3,2.5176000000000007,93.6227,0.7163894227559587,1.9988188865530567,-7.3,81.06,10
4984,CCCN(Cc1ccccc1)C(=O)NCc1cccc(S(N)(=O)=O)c1,18,0,3,3,1,17,9,0,0,0,0,2,2.4558,97.19390000000004,0.792842939889,1.9702255218909297,-7.1,92.5,10
4985,COc1ccc(-c2nnn(CC(=O)Nc3ccc(C)c(C)c3)n2)cc1,18,0,5,2,0,18,9,0,0,0,1,2,2.6042400000000008,94.35070000000002,0.7737273652742823,1.9541584951148874,-6.9,81.93,10
4986,CN(Cc1cccc(F)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,14,1,2,4,1,14,9,0,0,0,0,2,2.5546000000000006,78.14920000000004,0.6251046018016762,1.9603872033406038,-7.0,80.52,10
4978,COc1cc(C=NNc2ccccc2)cc(OC)c1O,15,0,2,3,0,14,7,0,0,0,0,2,2.8554,78.86950000000003,0.64389520977,1.9286680221120849,-7.2,63.08,10
4987,Cc1cc(C)c(NC(=O)CNC(=O)c2ccco2)cc1C,16,0,2,3,0,15,7,0,0,0,1,1,2.573360000000001,80.32390000000002,0.9070679595825919,1.9124035673817712,-6.8,71.34,10
4989,COc1cccc(COC(=O)c2cccnc2N2CCCC2)c1,18,0,2,3,0,18,7,0,0,0,1,2,3.0474,87.79750000000004,0.785264073573,1.907424043926764,-7.3,51.66,10
4990,Cc1nc(N2CCN(c3ccccc3)CC2)sc1C,15,0,3,0,1,16,5,0,0,0,1,2,3.0865400000000003,82.45600000000005,0.8276920878120001,1.9047359365315089,-7.1,19.370000000000005,10
4991,COc1cccc(NC(=O)CN(C)C(=O)CSc2ccc(F)cc2)c1,18,1,2,3,1,18,8,0,0,0,0,2,3.0235,96.38470000000002,0.761107061778,1.9156380493634568,-7.2,58.64,10
4992,COCCCNC(=O)CSc1ccc(F)cc1N,12,1,2,2,1,14,4,0,0,0,0,1,1.6527,71.03910000000002,0.453668867069,2.056891425991916,-5.4,64.35,10
4993,C#CCN1CCN(C(=O)NCCCc2ccccc2)CC1,17,0,3,1,0,17,4,1,0,0,0,2,1.5796,85.00770000000004,0.6643301710580001,2.0451485384649555,0.0,35.58,10
4994,COc1cnc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(C)c1,16,0,2,4,1,15,9,0,0,0,0,2,1.7321199999999999,86.24800000000005,0.8999119733160323,2.038357355391417,-5.8,85.35999999999999,10
4995,COc1ccc(F)c(NC(=O)CSc2nnnn2C2CC2)c1,13,1,5,2,1,18,6,0,1,0,1,1,1.8865,78.39370000000002,0.82269295395,2.142540726913806,-7.0,81.93,10
4996,CNC(=O)Nc1ccccc1CNC(=O)NCc1cc(OC)ccn1,17,0,5,3,0,18,8,0,0,0,0,2,1.8409,94.38480000000003,0.6422337851248965,2.1607021570867193,-7.0,104.38000000000001,10
4988,Cc1ccc(NC(=S)NC(=O)c2ccccc2C)c(O)c1,16,0,2,2,1,14,8,0,0,0,0,2,3.13584,87.70970000000003,0.580957372934,1.8961987928459632,-7.2,61.36,10
4955,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cccc(C)c3)CC2)c1,20,0,2,3,1,19,9,0,0,0,0,3,3.3428400000000025,102.47050000000004,0.8950157145612964,1.8597603640685083,-7.1,66.48,10
4977,CCOc1cc(CNc2cccc(C(=O)NC)n2)ccc1OC,17,0,3,3,0,17,7,0,0,0,0,2,2.4606,89.11690000000004,0.820501876382,2.0152926723821185,-7.3,72.48,10
4975,CCc1ccc(CNC(=O)C(=O)Nc2ccc(C(=O)OC)cc2)s1,17,0,2,4,1,17,8,0,0,0,1,1,2.352,91.95490000000002,0.6434697586029999,2.040999968169123,-7.2,84.50000000000001,10
4957,COc1ccc(C(=O)NC(C)c2ccc(F)cc2)cc1,16,1,1,2,0,14,7,0,0,0,0,2,3.3253,75.27520000000004,0.910898213658,1.9055260091679376,-7.6,38.33,10
4958,COc1ccc([N+](=O)[O-])cc1C(=O)Nc1cc(Cl)ccc1O,14,0,2,5,1,15,8,0,0,0,0,2,3.2147,80.71840000000002,0.503158446746,1.882207203340604,-7.5,101.7,10
4959,CC(=O)Nc1cccc(NC(=O)N(C)Cc2ccc(Cl)cc2)c1C,18,0,3,2,1,17,8,0,0,0,0,2,4.27072,97.42040000000004,0.833358918956,1.890978957836172,-7.7,61.440000000000005,10
4960,CC(C)CCC(=O)NCC(=O)Nc1ccc(C(F)(F)F)cc1,15,3,2,2,0,17,5,0,0,0,0,1,3.1963,77.15540000000003,0.833993034665,1.8762010625322605,-7.1,58.2,10
4961,O=C(CCCc1ccccn1)Nc1ccccc1C(=O)N1CCCC1,20,0,3,2,0,19,8,0,0,0,1,2,3.279,97.38420000000004,0.864918956874,1.8809890654706385,-7.3,62.3,10
4962,O=C(COc1ccccc1Cl)N1CCN(C2CCCCC2)CC1,18,0,2,2,1,21,4,0,0,0,0,3,3.1957,91.97300000000006,0.8336102337710001,1.932016466429632,-7.6,32.78,10
4963,COc1ccccc1NC(=O)c1ccc(Cn2cc(Cl)cn2)cc1,18,0,3,2,1,17,9,0,0,0,1,2,3.8457,93.72820000000002,0.742430693046,1.8253552120167744,-7.5,56.15,10
4964,Cc1ccc(Oc2ccccc2NC(=O)c2cccc(OCC(N)=O)c2)cc1,22,0,2,4,0,19,11,0,0,0,0,3,3.90372,106.77960000000004,0.632586353496,1.8195348523549697,-7.5,90.65,10
4976,Cc1cccc(C(=O)N2CCN(CC(=O)c3ccncc3)CC2)c1C,20,0,3,2,0,19,8,0,0,0,0,3,2.3391400000000004,96.82700000000006,0.8037873769500892,1.9965413770217122,-6.7,53.510000000000005,10
4965,O=C(CC1CCC1)NCCOc1cccc2ccccc12,18,0,1,2,0,17,6,0,0,1,0,2,3.525,84.41070000000005,0.804605145927,1.818868336699509,-7.2,38.33,10
4967,COc1ccc(-n2cc(-c3ccccc3F)cn2)cc1,16,1,2,1,0,14,8,0,0,0,1,2,3.687,75.51000000000003,0.7042287205169999,1.8151067768237985,-7.3,27.05,10
4968,CC(=O)Oc1ccccc1C(=O)c1ccccc1Br,15,0,0,3,1,12,8,0,0,0,0,2,3.6054,75.32550000000003,0.480614740858,1.809560989968638,-6.6,43.370000000000005,10
4969,O=C(CNC(=O)Nc1ccccc1F)Nc1cccc(N2CCCC2)c1,19,1,4,2,0,20,8,0,0,0,1,2,3.1861000000000015,99.94010000000003,0.7703010133343317,1.8739408740790449,-7.0,73.47,10
4970,Cc1ccnc(NC(=O)c2c[nH]c3ccccc3c2=O)c1,16,0,3,2,0,14,9,0,0,0,0,3,2.48382,81.49590000000002,0.755721470177,2.0050682358167844,-7.4,74.85,10
4971,O=C(Nc1nncs1)c1cccc(Cl)c1,9,0,3,1,2,10,6,0,0,0,1,1,2.4438,59.314200000000014,0.8756200341949999,1.9605563746178696,-6.8,54.88,10
4972,COc1ccc(C)cc1NC(=O)CN(c1ccccc1OC)S(C)(=O)=O,18,0,2,5,1,18,9,0,0,0,0,2,2.41692,101.54450000000006,0.799814263531,1.9752331731039623,-7.0,84.94,10
4973,CCN(C)C(=O)c1ccc([N+](=O)[O-])cc1Cl,10,0,2,3,1,11,5,0,0,0,0,1,2.3401,60.740900000000025,0.604360081438,2.006177046776904,-6.9,63.45,10
4974,O=Cc1ccc(OCC(=O)Nc2c(O)cccc2F)cc1,15,1,1,4,0,14,8,0,0,0,0,2,2.3613,74.019,0.654750701435,1.9965972058298216,-7.2,75.63000000000001,10
4966,COc1ccc(Br)c(C(=O)NCc2ccc(N(C)C)cc2)c1,17,0,2,2,1,16,7,0,0,0,0,2,3.4537,92.63320000000004,0.8660202640829999,1.8184610621047896,-7.1,41.57,10
4997,O=C1COc2ccc(S(=O)(=O)Nc3ccccc3F)cc2N1,14,1,2,4,1,15,9,0,0,0,0,3,1.9574,77.77520000000003,0.909519502953,2.104680429147054,-6.8,84.5,10
4911,NC(=O)NCC1CCCC[NH+]1Cc1cccc2c1OCO2,15,0,3,3,0,19,4,0,0,0,1,2,0.021,77.32380000000003,0.752743093282,4.422537614987262,-7.6,78.02000000000001,10
4909,CC[NH+]=C(NCc1ccccn1)c1c(-n2cncn2)cccc1[N+](=O)[O-],17,0,7,2,0,18,10,0,0,0,1,2,0.20740000000000092,94.70280000000005,0.28372872964635637,3.2403993356175054,-6.9,112.74000000000001,10
4846,Cc1cccc(C)c1OC1CCN(C(=O)c2ccc(=O)n(C)n2)CC1,19,0,3,3,0,20,7,0,0,0,0,3,2.08074,94.94750000000003,0.8610041947149999,2.3167571702425764,-7.6,64.43,10
4847,CC(=O)Nc1nc2c(s1)CN(S(=O)(=O)c1cccc(F)c1)CC2,14,1,3,3,2,17,8,0,0,0,1,2,1.9876,84.11750000000002,0.917900935619,2.3253344845122967,-7.7,79.37,10
4848,O=C(NCc1ccc(OC(F)F)cc1)c1cnc2sccn2c1=O,15,2,3,3,1,18,8,0,0,0,1,2,2.2874,83.58320000000003,0.766873561377,2.330213573220787,-7.9,72.69999999999999,10
4849,CCc1cc(=O)n(CC(=O)NCCc2ccccc2)c(-n2nc(C)cc2C)n1,21,0,5,2,0,21,9,0,0,0,1,2,1.96714,107.62670000000004,0.684138165263,2.3537465904270256,-7.7,81.81,10
4850,COC(=O)CNC(=O)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,16,6,3,5,1,25,7,0,0,0,0,2,1.9131,92.19250000000002,0.53143540794,2.4675091445029604,-7.9,96.02,10
4851,Cc1c(C(=O)NCc2nnc(SCC(=O)N3CCCC3)o2)cccc1[N+](=O)[O-],17,0,5,5,1,22,8,0,0,0,2,1,1.93072,99.83960000000005,0.422267852317,2.3876679146724005,-7.9,131.47,10
4852,O=c1[nH]nc(CCCNc2nccc(Oc3ccc(F)cc3)n2)[nH]1,15,1,6,2,0,18,8,0,0,0,1,2,1.8641,84.52510000000002,0.574367254434,2.660854782011997,-7.9,108.58,10
4853,COc1ccc(Cn2cccn2)cc1S(C)(=O)=O,12,0,2,3,1,12,7,0,0,0,1,1,1.3435,67.43280000000003,0.846808632772,2.0794329644534533,-6.3,61.190000000000005,10
4845,Cc1n[nH]c(-c2ccc(Cl)cc2)c1CC(=O)NCCN1CCOCC1,18,0,4,2,1,21,6,0,0,0,1,2,2.02942,97.74340000000004,0.828503504406,2.324822390022796,-7.6,70.25,10
4854,NC(=O)NN=Cc1ccccc1Br,8,0,3,1,1,8,5,0,0,0,0,1,1.4513,54.45510000000001,0.603737155475,2.11140513462421,-6.5,67.48,10
4856,Cc1cc(C(=O)NNC(=O)CNc2ccc(C)c(C)c2)no1,15,0,4,3,0,16,7,0,0,0,1,1,1.4729599999999998,81.25460000000002,0.7432866328199951,2.1671639624831,-6.7,96.26,10
4857,Cc1ccc(NC(=O)C(NC(N)=O)C(C)C)cc1,13,0,3,2,0,13,5,0,0,0,0,1,1.62642,71.15380000000003,0.763788933203,2.1232684969112725,-6.7,84.22,10
4858,CS(=O)(=O)N(CC(=O)N1CCCC1)c1cccc(Br)c1,13,0,2,3,2,15,6,0,0,0,1,1,1.8375,82.14580000000004,0.827930127608,2.106045026160668,-6.7,57.690000000000005,10
4859,CC1=CCN(C(=O)CN2CCN(C(=O)c3ccccc3)CC2)CC1,19,0,3,2,0,20,6,0,0,0,0,3,1.6229999999999996,93.73950000000005,0.7926612744263163,2.132063573220787,-6.7,43.86000000000001,10
4860,O=C(NCCNC(=O)C1CC1)c1ccn(-c2cccc(Cl)c2)n1,16,0,4,2,1,18,7,0,1,0,1,1,1.7817,86.64090000000003,0.7974078600839999,2.088807228595135,-6.6,76.02000000000001,10
4861,Cc1noc(C)c1NC(=O)CN1CCN(C(=O)c2ccc(F)cc2)CC1,18,1,4,3,0,21,7,0,0,0,1,2,1.8270399999999998,93.35020000000003,0.8999230507021538,2.041089974184418,-6.6,78.68,10
4862,Cc1cccc(S(=O)(=O)N2CCN(C(=O)c3ccoc3)CC2)c1,16,0,2,4,1,17,8,0,0,0,1,2,1.73472,84.54930000000003,0.8570297653852426,2.088438707885077,-6.4,70.83000000000001,10
4863,COC(=O)c1c(C(=O)Nc2ccccc2OC)nn(C)c1C,15,0,3,4,0,16,7,0,0,0,1,1,1.77602,80.23170000000003,0.8705171950993995,2.049334895648295,-6.3,82.45000000000002,10
4855,CCCn1nccc(NC(=O)C(=O)Nc2ccccc2C)c1=O,16,0,4,3,0,16,8,0,0,0,0,2,1.5389199999999998,87.22640000000004,0.8371689823219709,2.1165993883584484,-6.6,93.09,10
4864,C#Cc1ccc(NC(=O)C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc1,18,0,2,4,1,15,10,1,0,0,0,2,1.3262999999999998,94.40520000000001,0.6384361128140326,2.0828325070796527,0.0,92.34,10
4844,CNS(=O)(=O)c1ccccc1NC(=O)c1c(Cl)cccc1N1CCC(=O)C1,18,0,3,4,2,19,10,0,0,0,1,2,2.2796000000000003,103.92970000000005,0.7922956043603897,2.4501278079918674,-8.0,95.58000000000001,10
4842,CC[NH+](CC)CC(C)NC(=O)NC1C=CC(C(=O)[O-])C1,14,0,3,3,0,17,3,0,0,0,1,0,-1.7066,74.08310000000003,0.516350485202,5.3546116808198985,-6.1,85.7,10
4824,C[NH+](Cc1nc(C(=O)[O-])no1)C(CO)c1ccc(C(F)(F)F)o1,12,3,3,5,0,19,5,0,0,0,2,0,-1.2067999999999988,62.756000000000014,0.6803568299190472,5.062808408541009,-6.9,116.86000000000001,10
4825,O=C([O-])C1=CC(c2ccc[nH+]c2)CN(C(=O)Nc2ncn[nH]2)C1,14,0,6,3,0,17,8,0,0,0,1,2,-1.0735999999999992,75.80310000000001,0.7449190328963536,4.809391095641443,-6.9,128.18,10
4826,CCSc1nnc(NC(=O)CN2CC([O-])C([NH+]3CCCC3)C2)s1,14,0,5,2,2,22,3,0,0,0,3,0,-1.3196,88.88340000000004,0.5126566301919999,4.789717454333926,-6.6,85.62,10
4827,CNC(=O)CS(=O)(=O)C(C)C1(N)COC(C)C(C)N1,11,0,3,4,1,16,3,0,0,0,0,1,-1.412499999999997,72.24560000000004,0.5870478527324623,4.823755919700921,-6.2,110.52000000000001,10
4828,O=C([O-])C1CC2CCCCC2[NH+]1C1CCS(=O)(=O)CC1,14,0,1,4,1,19,3,0,0,0,1,2,-1.4705,71.79650000000005,0.714930806587,5.3532662959006485,-6.8,78.71,10
4829,CC(C)C1[NH2+]C([NH3+])(CC(=O)[O-])CC1c1cccc(O)c1,15,0,2,3,0,17,4,0,0,0,1,1,-1.4542999999999975,71.25930000000002,0.6274374953101943,5.079742450050667,-6.8,104.61,10
4830,CC(C(=O)[O-])C(C)[NH+]1CCN(c2nccs2)CC1,12,0,3,2,1,16,3,0,0,0,1,1,-1.3775,68.65670000000004,0.7739809940569999,5.045053778680678,-6.7,60.7,10
4831,NC1(c2ccncc2)NC2(Oc3cnccn3)[NH2+]CCCC2C1=O,16,0,6,2,0,20,7,0,0,0,1,3,-1.1383999999999996,83.15250000000002,0.6517284179569859,5.027635209565,-6.8,119.63,10
4843,O=c1cccc2n1CC1CC2C[NH+](Cc2ccccc2O)C1,18,0,2,2,0,19,6,0,0,0,0,4,0.7561,84.05750000000003,0.873863354699,5.074767101714238,-7.8,46.67,10
4832,CCCCN1C(=O)NC(=O)C2C1CN(C1=NCCS1)C2c1ccc(C2[NH+]=c3ccccc3=[NH+]2)cc1,26,0,6,2,1,30,10,0,0,0,3,3,-1.4043999999999945,131.64409999999998,0.48065994840217097,5.033478123180082,-6.5,92.95,10
4834,CC1CCC[NH2+]C1([NH3+])C(=O)Nc1nnc(S(=O)(=O)c2cccc(N)c2)s1,15,0,6,3,2,20,8,0,0,0,1,2,-1.1768999999999954,95.65440000000002,0.3746902668602822,4.4987839190755015,-6.6,159.29,10
4835,[NH3+]CC1CCC(C(=O)N2CCC([NH+]3CCCCC3)C2)O1,15,0,3,2,0,21,1,0,0,0,2,1,-1.5544,75.18280000000004,0.697740643431,5.490438913357476,-6.8,61.620000000000005,10
4836,CC(C)[NH2+]C(C)(CCN1CC2CCC[NH+]2CC1C)C(N)=O,16,0,4,1,0,21,1,0,0,0,1,1,-1.6563,84.03150000000005,0.583043393766,5.986301683116048,-6.8,67.38,10
4837,CC1(C)CC[NH+](CCn2cc(C[NH3+])nn2)C1,11,0,5,0,0,15,2,0,0,0,2,0,-1.6652,60.57580000000003,0.68297433265,5.395919238575382,-6.4,62.790000000000006,10
4838,C[NH+](CC1CCCN(S(C)(=O)=O)C1)CC(C)(C)C[NH3+],13,0,3,2,1,17,2,0,0,0,0,1,-1.5592,77.29760000000005,0.65904912931,4.902879603905588,-5.8,69.46000000000001,10
4839,CC(C)C(=O)NCC[NH2+]Cc1ccc([O-])c[nH+]1,12,0,3,2,0,13,4,0,0,0,0,1,-1.5901,60.78780000000003,0.620942695627,5.066022719320097,-6.2,82.91,10
4840,CC1([NH3+])C[NH2+]CCN1C(C)(C)NC(=O)c1ccn(CC(F)F)n1,14,2,6,1,0,21,3,0,0,0,1,1,-1.5487999999999955,79.43470000000002,0.6093492178194848,4.912795201213291,-6.0,94.41000000000001,10
4841,NC1(C2CCOCC2)NC(=O)C(=O)NC12CCCN2,12,0,4,3,0,19,2,0,0,0,1,2,-1.6062999999999987,66.71450000000002,0.4283904385017507,4.941458367132638,-6.1,105.47999999999999,10
4833,COC(=O)C1[NH2+]C([NH3+])(c2c(O)ccc(O)c2O)C(C)C1C,14,0,2,5,0,18,4,0,0,0,1,1,-1.4110999999999978,72.05990000000003,0.25993326877311074,5.0386762138484755,-6.4,131.24,10
4910,C[NH+](C)C1CCC(NC(=O)C2CCCc3[nH]ncc32)C1,15,0,4,1,0,19,3,0,0,0,2,1,0.0114,76.64710000000004,0.749576881426,4.774988333991288,-7.6,62.22,10
4865,CN(CCCNC(N)=S)c1ccccc1,11,0,3,0,1,11,4,0,0,0,0,1,1.3461,69.11710000000002,0.590202937845,2.072078173748972,-5.6,41.29,10
4867,Cc1noc(C)c1C(=O)OCC(=O)NCC(C)C,12,0,2,4,0,14,4,0,0,0,1,0,1.22044,64.10720000000003,0.808486476498,2.1024260029149904,-6.2,81.43,10
4890,NC(=O)NN=C1CCn2cccc21,8,0,4,1,0,10,4,0,0,0,2,0,0.2642,48.30510000000001,0.609055630735,3.05188590385498,-6.8,72.41,10
4891,COC(=O)c1occ(C(=O)Nc2cccc(-n3nnnc3C(=O)[O-])c2)c1C,16,0,5,6,0,19,10,0,0,0,2,1,-0.033880000000000576,86.22220000000003,0.6097863734493818,3.0322681156841753,-6.3,152.27,10
4892,CC(CO)NC(=O)c1ncccc1N1CCC(=O)C1,13,0,3,3,0,15,5,0,0,0,1,1,-0.028600000000000403,70.08800000000004,0.796938255341194,3.0077703018168798,-6.1,82.53,10
4893,CC(C)N1C(=O)c2ccccc2N2C(=O)CCC21C(=O)[O-],15,0,2,4,0,17,6,0,0,0,1,2,0.1238,72.20550000000003,0.7940942522869999,3.347922399853553,-6.9,80.75,10
4894,CN(CC(C)(C)C)C(=O)N1CCOC(CC(=O)[O-])C1,13,0,2,4,0,17,2,0,0,0,0,1,-0.0749,68.41800000000003,0.741526310592,3.5674273990592607,-6.9,72.91,10
4895,O=C([O-])CC1CN(C(=O)NCc2cccs2)CCO1,12,0,2,4,1,16,4,0,0,0,1,1,-0.2015,67.49170000000004,0.856609570641,3.232131501623364,-6.6,81.7,10
4896,Cc1nc(C(=O)NC(C)C(=O)[O-])cc2cccnc12,13,0,3,3,0,13,7,0,0,0,0,2,-0.19358000000000009,66.21020000000003,0.8226606761506422,3.2104916594142914,-6.4,95.01,10
4897,C[NH+](C)[N-]C(=NC(=O)c1ccccc1)N1CCOCC1,14,0,4,2,0,16,5,0,0,0,0,2,-0.0518,76.76920000000004,0.481799019844,3.4866664026788867,-6.8,60.44,10
4889,Cc1c(Cl)c(C(=O)N2CCOCC(O)C2)nn1C,11,0,3,3,1,16,3,0,0,0,1,0,0.21522,65.68430000000002,0.814256820301,2.981617711981917,-6.5,67.59,10
4898,CCc1ccc(C(=O)N(C)CCN2CC[NH2+]CC2)o1,14,0,3,2,0,17,3,0,0,0,1,1,-0.207,73.14590000000004,0.8288831747840001,3.511430994806568,-6.7,53.3,10
4900,CCOc1ncccc1CNC(=O)NC1CC[NH+](C)CC1,15,0,4,2,0,18,4,0,0,0,0,2,-0.0434,80.42010000000005,0.734432329836,3.3583266973552464,-6.7,67.69,10
4901,COCCCNC(=O)C1CC[NH+](Cn2c(=O)oc3ccccc32)CC1,18,0,3,4,0,22,5,0,0,0,1,2,-0.000399999999999,93.39740000000003,0.710576626374,3.3534108515612586,-6.8,77.91,10
4902,CCN(CCO)c1cc[nH+]c(CN2CCN(C(C)=O)CC2)c1,16,0,4,2,0,19,4,0,0,0,0,2,-0.0166,85.50150000000005,0.825853771252,3.332490354705368,-6.7,61.16,10
4903,O=C([O-])CCCC1=NS(=O)(=O)c2ccccc2N1,11,0,2,4,1,12,7,0,0,0,0,2,0.1195,63.54350000000003,0.857056382757,3.117891733684224,-6.8,98.66,10
4904,O=C([O-])CCc1ccc(-c2ccc(F)cc2)n1CCC(=O)[O-],16,1,1,4,0,16,7,0,0,0,1,1,0.1167,72.77800000000002,0.7459917252889999,3.1398449208689767,-6.8,85.19,10
