,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
3589,CCOC(=O)c1cc(C(=O)[O-])ccc1NC,11,0,1,4,0,11,5,0,0,0,0,1,0.2684999999999998,56.27570000000002,0.7395407608024241,2.4908887257955588,-5.3,78.46000000000001,8
3598,CNS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc[nH]n2)c1,10,0,5,3,2,13,8,0,0,0,1,1,0.6185,72.0334,0.77842088619,2.733504886300528,-7.1,116.84,8
3600,Cc1c(NC(=O)C2CCC(=O)N2)c(=O)n(-c2ccccc2)n1C,16,0,4,3,0,18,7,0,0,0,2,1,0.70152,85.54140000000004,0.8896808451780001,2.7498882765855,-7.3,85.13000000000002,8
3601,O=C(Nc1nc[nH]n1)c1ccccc1O,9,0,4,2,0,10,6,0,0,0,1,1,0.7626,52.442700000000016,0.684383578734,2.6589467145105363,-7.3,90.9,8
3602,COC(=O)C=C1SC(=S)N(c2cccc(CNC(=O)[O-])c2)C1=O,14,0,2,5,2,16,8,0,0,0,1,1,0.5410999999999999,86.45170000000003,0.48011866871055187,2.8148101026441648,-7.1,98.77000000000001,8
3603,O=S1(=O)CC(O)C(NCCc2c[nH]c3ccccc23)C1,14,0,2,3,1,16,6,0,0,0,2,1,0.4579,78.45400000000004,0.7807503141040001,3.139033484112589,-7.5,82.19,8
3570,Cc1cncc(C(=O)NCc2ccccc2C)c1,15,0,2,1,0,12,7,0,0,0,0,2,2.6284400000000003,71.32320000000003,0.895705469004557,1.790717688435354,-6.2,41.99,8
3604,Cc1ccc(N2C(=O)CCS2(=O)=O)cc1S(=O)(=O)NCC1CCCO1,15,0,2,6,2,19,8,0,0,0,2,1,0.51882,91.23130000000003,0.8030698907930001,3.087386414119413,-7.5,109.85,8
3605,COc1ccccc1NS(=O)(=O)c1ccccc1C1CCN(C(=O)C(=O)[O-])C1,19,0,2,6,1,20,10,0,0,0,1,2,0.5617999999999999,99.18950000000007,0.7296396626907041,2.9846946392506624,-7.5,115.84,8
3599,C[NH2+]CC(=O)NN=C(c1ccccc1)c1ccccc1,16,0,3,1,0,13,8,0,0,0,0,2,0.7484,79.38210000000005,0.620228414845,2.681904654807884,-7.2,58.07,8
3588,CCN(Cc1ccc(F)c(OC)c1)C(=O)CC(=O)[O-],13,1,1,4,0,14,5,0,0,0,0,1,0.32279999999999975,63.66700000000003,0.6967879672465058,2.5427376313073218,-5.9,69.67,8
3606,CS(=O)(=O)N1CCCC(C(=O)Nc2ccon2)C1,10,0,3,4,1,14,5,0,0,0,1,1,0.2847,64.27350000000003,0.873915250053,2.8219412661420424,-7.3,92.51,8
3587,N#Cc1cn(Cc2ccccc2)c(=O)cc1C(=O)[O-],14,0,2,3,0,12,7,1,0,0,0,2,0.1317799999999999,65.29150000000001,0.7777120891939435,2.614450975454851,0.0,85.92,8
3572,COc1cc(C[NH+]2CCC([NH+]3CCCC3)C2)ccc1OCC(=O)N1CCCC1,22,0,3,3,0,27,4,0,0,0,3,1,-0.4677,107.03940000000009,0.688858563858,4.726971308233226,-7.5,47.650000000000006,8
3573,O=C(CN1CCc2c(cccc2S(=O)(=O)N2CC[NH2+]CC2[NH+]2CCCCC2)C1)Nc1ccccc1F,26,1,5,3,1,31,9,0,0,0,0,5,-0.21489999999999498,134.3396,0.49463351443916553,4.3292570738737854,-7.6,90.77000000000001,8
3574,Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)Cn1cncn1,17,0,6,1,0,18,8,0,0,0,2,1,1.45614,89.11370000000004,0.751887922307,2.212676282250888,-7.1,77.63000000000001,8
3575,O=C(Cc1ccccc1)NCCNc1ccc(-n2cccn2)nn1,17,0,6,1,0,17,9,0,0,0,1,2,1.4331,90.79940000000003,0.649518934493,2.214568448627072,-6.8,84.73,8
3571,CC1=c2ccccc2=[NH+]C(=O)C1SC1=NNC(C(C)C)N1C1CC1,18,0,4,1,1,21,6,0,1,0,1,2,-0.4799,95.28340000000004,0.8088030557320001,4.925026183085212,-7.5,58.67,8
3577,Cc1ccc2nc(SCC(=O)NNC(=O)C3CC3)[nH]c2c1,14,0,4,2,1,17,6,0,1,0,1,1,1.52082,80.56410000000001,0.595833660946,2.209159135425651,-7.3,86.88,8
3578,CNS(=O)(=O)c1cccc(CNC(=O)Cc2cccc(N3CCOC3=O)c2)c1,19,0,3,5,1,20,10,0,0,0,1,2,1.4101999999999997,103.37420000000003,0.7273555365350751,2.2709816439810666,-7.3,104.81,8
3579,NC(=O)CNC(=O)C1CCN(c2cc(Cl)ccc2Cl)C1=O,13,0,3,3,2,16,6,0,0,0,1,1,0.9478,79.12610000000002,0.816975427573,2.756538594185536,-7.6,92.5,8
3576,Cc1c(C(N)=O)nnn1-c1ccccc1Br,10,0,4,1,1,11,6,0,0,0,1,1,1.4371200000000002,62.3139,0.913846373218,2.23817190192176,-7.0,73.80000000000001,8
3581,O=C(NCC(O)CO)Nc1cc(-c2ccccc2)on1,13,0,3,4,0,15,6,0,0,0,1,1,0.8163,72.05300000000003,0.65718836787,2.6065856679302293,-7.3,107.62,8
3582,O=c1[nH]cccc1-c1nc(-c2cnccn2)no1,11,0,5,2,0,12,8,0,0,0,1,2,0.8819,61.3807,0.7257633371369999,2.5695753679367623,-7.4,97.56,8
3583,CC(CCc1ccccc1F)C(=O)N1CCN(CC(N)=O)CC1,17,1,3,2,0,19,5,0,0,0,0,2,1.0239,86.09940000000005,0.862488319535,2.568047170816269,-7.4,66.64000000000001,8
3584,CN1C(=O)C(=NNc2ccccc2C(=O)[O-])c2ccccc21,16,0,3,3,0,15,9,0,0,0,1,2,0.8426999999999991,80.78420000000003,0.8501840160836561,2.5309387418021423,-7.0,84.83,8
3585,CCn1c(=O)c(I)cn(C)c1=O,7,0,2,2,1,9,3,0,0,0,0,1,0.1715,54.33400000000001,0.705917378846,2.658798137090219,-5.7,44.0,8
3586,COC(=O)CC(C)NC(=O)CNC(=O)C(C)(C)C,12,0,2,4,0,14,3,0,0,0,0,0,0.2165,66.70240000000004,0.707752207787,2.6188750186504035,-5.7,84.5,8
3580,COC(=O)Cn1c(=NC(=O)C(C)(C)C)sc2cc(S(N)(=O)=O)ccc21,15,0,3,5,2,18,8,0,0,0,1,1,0.9966,93.22920000000003,0.801311837173,2.624578508903914,-7.5,120.82,8
4448,NC(=O)COc1ccc(NC2CC[NH2+]C2)cc1,12,0,3,2,0,14,4,0,0,0,1,1,-0.7017,64.81850000000001,0.6598522509120001,3.611301834863525,-6.5,80.96000000000001,9
4449,CC(=O)N1CCCCC1C(=O)C([NH3+])([NH3+])c1ccccc1F,15,1,3,2,0,17,5,0,0,0,0,2,-0.5675999999999979,73.88720000000002,0.7310672775326336,3.5570989180721755,-6.4,92.66000000000001,9
4450,O=C([O-])CC1CCN1C(=O)C1CCOCC1,11,0,1,4,0,15,2,0,0,1,0,1,-0.8460999999999985,53.28500000000003,0.6285060456540126,3.3731961616523067,-5.8,69.67,9
4451,CC(NC(=O)C(C)Sc1nncn1C)C(N)=O,9,0,5,2,1,13,4,0,0,0,1,0,-0.7143,63.12110000000001,0.707996938523,3.1082683191447043,-6.3,102.9,9
4452,O=C(CC[NH2+]CC(=O)NC1CCCC1)NC1CC1,13,0,3,2,0,17,2,0,1,0,1,0,-0.7227,67.83980000000004,0.547746787977,3.1537792268968925,-5.6,74.81,9
4453,COC(C)C(=O)N1CCC(Nc2ccc(C(=O)[O-])nn2)CC1,14,0,4,4,0,18,5,0,0,0,0,2,-0.7220999999999986,76.05820000000003,0.764348882966054,3.282737903515951,-6.3,107.48,9
4454,CC(CC(N)=O)NC(=O)NC(=O)CN1CC(C)OC(C)C1,13,0,4,4,0,18,3,0,0,0,0,1,-0.8146999999999989,76.39680000000003,0.6139811423738837,3.306058278754402,-5.7,113.75999999999999,9
4455,NC1C[NH+]=CN1c1ccccc1C(=O)NCc1cccnc1,16,0,5,1,0,16,8,0,0,0,1,2,-0.7746999999999986,84.19730000000003,0.691219112851258,3.544189889644578,-6.2,85.22,9
4461,N#Cc1cccc(NCC(=O)NCc2cccc(CO)c2)c1,17,0,3,2,0,15,7,1,0,0,0,2,1.7788799999999998,83.85820000000002,0.7580697314479523,1.975143137406537,0.0,85.15,9
4457,Nc1cnc(Cl)c(C(=O)[O-])c1,6,0,2,2,1,7,4,0,0,0,0,1,-0.3193,37.9899,0.608558267052,3.1062056413370174,-5.7,79.03999999999999,9
4458,CCOC(=O)C(C#N)=Cc1ccccc1,12,0,1,2,0,9,5,1,0,0,0,1,2.1566799999999997,56.66500000000003,0.42746396682089594,1.8955891627599595,0.0,50.09,9
4459,COC(=O)c1ccc(C(=O)Nc2cccc(C#N)c2)cn1,15,0,3,3,0,13,8,1,0,0,0,2,1.99218,74.68670000000002,0.8729629307600001,1.9296944678897976,0.0,92.08,9
4460,COc1cccc(C(=O)CC#N)c1,10,0,1,2,0,8,4,1,0,0,0,1,1.79158,47.55450000000002,0.662531687867,1.9300320577011352,0.0,50.09,9
4464,CC(O)C[NH+](CC1NCCOC1N)C(C)C,11,0,3,2,0,16,0,0,0,0,0,1,-2.0662999999999947,63.23160000000004,0.43957540908308684,5.551452560064035,-5.3,71.95,9
4462,CC1=C(C(=O)N2CCC3(CCC[NH+](Cc4ccc(F)c(F)c4)C3)C2)OCCO1,21,2,2,3,0,26,5,0,0,0,1,3,1.6405,98.22670000000004,0.85646656076,4.895118699040016,-8.4,43.21000000000001,9
4463,CC(C)CC[NH+]1CCC(O)C1C(=O)[O-],10,0,1,3,0,13,1,0,0,0,1,0,-2.199499999999997,49.57050000000003,0.542393678463327,5.644643484287612,-5.2,64.8,9
4447,CC(C)[NH+](CC(N)=O)CC(=O)N(C)Cc1ccccc1F,15,1,3,2,0,16,5,0,0,0,0,1,-0.4373,77.90110000000003,0.743624427533,3.6967725155273534,-6.7,67.83999999999999,9
4456,CN(C)C(=O)Nc1cccc(NC(=O)C2NCC(N)C2=O)c1,14,0,5,3,0,17,6,0,0,0,1,1,-0.41319999999999846,82.55050000000003,0.5663199514889584,3.3919012483370583,-6.4,116.56,9
4428,O=C([O-])CC1(NS(=O)(=O)CC2CCCO2)CCC1,11,0,1,5,1,16,3,0,0,1,1,0,-0.8525,62.10250000000004,0.713621228428,3.716605467083959,-6.0,95.53,9
4431,CC([NH3+])[NH+]1CCCC(C(=O)NCC(=O)Nc2cc(F)cc(F)c2)C1,16,2,4,2,0,20,5,0,0,0,0,2,-1.0976999999999957,83.76820000000002,0.5473172750720678,4.352222162611952,-6.4,90.28,9
4445,COc1cccc(C[NH+]2CCN(CC(N)=O)C(C)C2)c1,15,0,3,2,0,17,4,0,0,0,0,2,-0.7305,77.62410000000004,0.779766973632,4.182125719508773,-6.8,60.00000000000001,9
4465,CC([NH2+]C1CCCN1C1CCCC1[NH+](C)C)C(O)O,14,0,3,2,0,20,0,0,0,0,2,0,-2.2634999999999947,73.57870000000004,0.42752548907219234,5.806722203966105,-5.3,64.75,9
4427,C#CCNCC(=O)N1CCC(CCC)(C(=O)[O-])C1,13,0,2,3,0,15,2,1,0,0,1,0,-1.0221,65.24770000000002,0.508880334247,3.7651037402393737,0.0,72.47,9
4429,CCCc1nc(C(=O)NC(C)CC(=O)[O-])n[nH]1,10,0,4,3,0,13,4,0,0,0,1,0,-0.9844999999999993,56.92990000000002,0.662141537906156,3.6293245022582425,-5.8,110.80000000000001,9
4430,O=C([O-])C1CC=CCN1C(C(=O)[O-])c1ccc(F)cc1,14,1,1,4,0,15,6,0,0,0,0,2,-1.0028999999999997,63.40600000000003,0.6589434344848469,4.111400329898383,-6.2,83.5,9
4432,CC(C)n1cc(Nn2c(N)nnc2[S-])c(=O)n(C)c1=O,10,0,7,2,1,16,5,0,0,0,1,1,-0.9173999999999989,75.4141,0.7043758479343004,3.898647000035849,-6.1,112.75999999999999,9
4433,O=C1c2cc(S(=O)(=O)[O-])ccc2CCC1S(=O)(=O)[O-],10,0,0,7,2,12,8,0,0,0,0,2,-0.3666,60.54190000000002,0.7057501060439999,3.844616322136184,-7.2,131.47,9
4434,C[NH+]1CCCC1C(=O)N1CCN(Cc2ccc(O)cc2O)CC1,17,0,3,3,0,21,4,0,0,0,1,2,-0.5809,86.40430000000003,0.725778770783,4.001848965899283,-7.2,68.45,9
4435,C[NH+](CC(N)=O)CC(=O)NCC1(c2ccc(F)cc2)CCCC1,17,1,3,2,0,19,5,0,0,0,1,1,-0.2463,85.37080000000003,0.6695201869990001,3.7429625554316535,-7.0,76.63,9
4436,C[NH+]1CCC(NC(=O)C(=O)N2CCc3cccc(-c4ncon4)c3C2)CC1,19,0,5,3,0,23,7,0,0,0,1,3,-0.5853999999999981,96.64040000000004,0.6899665313064157,3.7581596896486724,-7.1,92.77000000000001,9
4437,CCCc1ccn2nc(-c3c([O-])c(=O)[nH]c4ncnn34)nc2n1,13,0,8,2,0,18,8,0,0,0,2,2,-0.45160000000000045,76.8247,0.54199224764833,3.738928584162645,-6.9,129.19,9
4438,Cc1cc(F)cc(OC(C)CNC(=O)CN2CC[NH2+]C(=O)C2)c1,16,1,3,3,0,19,5,0,0,0,0,2,-0.5767799999999978,82.47610000000003,0.7343780086542103,3.743338997739346,-6.8,75.25,9
4439,CS(=O)(=O)CCC(=O)N1C(C(=O)[O-])CC2CCCCC21,13,0,1,5,1,17,4,0,0,0,1,1,-0.6693,70.33180000000004,0.715973647626,3.8563168090250266,-7.1,94.58,9
4440,COCC(O)C[NH+]1CCN(c2ccccc2[N+](=O)[O-])CC1,14,0,3,4,0,18,4,0,0,0,0,2,-0.693,78.75590000000004,0.559774945951,3.971398321077733,-6.8,80.28,9
4441,Cn1cc(CCC(=O)N2CCC(N3CC[NH+](C)CC3)C(CCCO)C2)cn1,20,0,5,2,0,26,3,0,0,0,1,2,-0.8274,104.51750000000006,0.6807341779070001,4.268088258582728,-7.1,66.04,9
4442,O=C(CNC(=O)c1ccc(Br)o1)NC1CS(=O)(=O)CC1[NH+]1CCCCC1,16,0,3,5,2,22,6,0,0,0,2,1,-0.8775,97.66140000000004,0.567261739413,4.452994219391623,-7.0,109.92,9
4443,NC1(C(F)(F)F)CCNC1NC(=O)Nc1ncc(C(O)O)cn1,11,3,6,3,0,20,4,0,0,0,1,1,-0.8395000000000001,70.74610000000001,0.39469262631645086,4.240777887449198,-6.8,145.42000000000002,9
4444,COCCNc1nc(C2CC[NH+](C)CC2)[nH+]c2c1CN(C(C)=O)CC2,18,0,5,2,0,23,4,0,0,0,0,3,-0.7493,94.54910000000004,0.7173817492260001,4.515626750802862,-7.2,73.03999999999999,9
4446,CC(C)c1nc(C(O)(O)Cc2cc(N)[nH]n2)no1,10,0,5,3,0,15,4,0,0,0,2,0,-0.12160000000000026,61.20670000000001,0.5576889902230658,3.6017312815649127,-6.7,134.07999999999998,9
4466,CC(CN1CCOCC1)C[NH+]1CC(C)N2CC[NH2+]CC2C1,16,0,4,1,0,23,0,0,0,0,0,3,-2.510699999999993,83.60210000000006,0.6019820386362423,5.665031848377881,-5.2,36.76,9
4503,O=C(CSc1ccc2ccccc2c1)Nc1cccc(-n2cccn2)c1,21,0,3,1,1,18,11,0,0,0,1,3,4.7563,106.8657,0.499778471966,2.0455653535995246,-8.2,46.92,9
4468,CC1CC([NH3+])(c2cccn2C(=O)C(C)NCC[NH+](C)C)CC[NH2+]1,17,0,5,1,0,21,3,0,0,0,1,1,-2.566199999999995,90.25540000000005,0.4640353592820007,6.039058002724639,-5.5,82.72,9
4491,Cc1ccccc1-n1c(SCC(=O)Nc2ccc(Br)cc2)nnc1-c1cccnc1,22,0,5,1,2,21,12,0,0,0,1,3,5.13102,122.8227,0.372418771498,2.1150326534278463,-8.5,72.7,9
4492,CCOC(=O)c1cn(Cc2cccc(C(F)(F)F)c2)c2nc(C)ccc2c1=O,20,3,2,3,0,21,9,0,0,0,0,3,3.94872,97.24250000000004,0.611640358259,2.2881236285787474,-8.5,61.190000000000005,9
4493,c1ccc(-c2cc(CNc3cnn(-c4ccccc4)c3)n[nH]2)cc1,19,0,5,0,0,17,10,0,0,0,2,2,3.8745,94.91440000000004,0.568548392165,2.301584727066942,-8.5,58.53,9
4494,O=C(Oc1ccc2cn[nH]c2c1)c1csc(-c2ccc(F)cc2)n1,17,1,3,2,1,17,10,0,0,0,2,2,4.0447,88.56020000000001,0.4352439486,2.279405111682326,-8.5,67.87,9
4495,Cn1cc(C(=O)Nc2cnn(-c3ccccc3)c2)c(-c2ccccc2Cl)n1,20,0,5,1,1,19,11,0,0,0,2,2,4.1785,105.1712,0.557227019553,2.1944798079918684,-8.5,64.74000000000001,9
4496,CC(NC(=O)Cc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1,21,0,2,3,1,20,9,0,0,0,0,3,3.2811,105.75550000000004,0.8144628733210001,2.2677123494406963,-8.3,66.48,9
4497,Cc1cc(C)n(Cc2ccc(C(=O)N3CCC(=O)N(CCOc4ccccc4)CC3)cc2)n1,26,0,4,3,0,26,10,0,0,0,1,2,3.30174,126.28250000000004,0.5488398169650001,2.2338301951956896,-8.2,67.67,9
4498,CC(=O)c1ccccc1NC(=O)C1CCCN1S(=O)(=O)c1ccc(C)cc1,20,0,2,4,1,19,10,0,0,0,1,2,2.98942,103.16900000000004,0.7928478526100001,2.380759494295841,-8.3,83.55000000000001,9
4499,CCS(=O)(=O)c1ccc(C(=O)N2CCN(c3nc4ccc(Cl)cc4s3)CC2)cc1,20,0,3,3,3,22,10,0,0,0,1,3,3.7057,116.91530000000004,0.589932167419,2.1825833080127826,-8.3,70.58000000000001,9
4500,O=C(c1cc2c(F)cccc2s1)N1CCN(c2ccccc2O)CC1,19,1,2,2,1,20,8,0,0,0,1,3,3.7084,98.00630000000004,0.7399544808990001,2.1288473900227967,-8.3,43.78,9
4501,O=C(CCc1ccccc1)NC1CCN(c2ccc(C(F)(F)F)cn2)CC1,20,3,3,1,0,22,7,0,0,0,0,3,3.8182,97.37970000000004,0.835155293758,2.068662025774085,-8.2,45.23,9
4502,CC(=O)Nc1nc2ccc(NC(=O)c3c(C)cc(C)cc3C)cc2s1,19,0,3,2,1,18,9,0,0,0,1,2,4.432259999999999,102.52990000000004,0.700022677183,2.0916519050729634,-8.3,71.09,9
4504,Cc1ccc(C(=O)NCC(F)(F)F)cc1NC(=O)N1CCCCCCC1,18,3,3,2,0,22,5,0,0,0,0,1,4.08512,93.24390000000004,0.809583216434,2.054773720232891,-8.2,61.440000000000005,9
4505,Cn1c(SCCC(=O)Nc2ccc([N+](=O)[O-])cc2)nnc1-c1ccccc1,18,0,5,3,1,19,10,0,0,0,1,2,3.5112,103.5061,0.371713442155,2.0413239638360228,-8.1,102.95,9
4506,Cc1nc2cc(-c3ccccc3)nn2c(C)c1CC(=O)Nc1ccccc1,22,0,4,1,0,19,11,0,0,0,1,3,4.19434,106.67270000000002,0.5727438741800001,2.03730998550666,-8.1,59.290000000000006,9
4426,CC(=O)N1CCc2cnc(NC(C)C(O)O)nc21,11,0,4,3,0,15,4,0,0,0,1,1,-0.5033,65.07330000000003,0.6270602016603061,3.4123715581357636,-6.4,98.58000000000001,9
4507,Cc1c(C)c2ccc(NC(=O)c3ccccc3Br)cc2[nH]c1=O,18,0,2,2,1,16,9,0,0,0,0,3,4.15974,96.13790000000004,0.683179317976,2.0377520325892178,-8.1,61.96,9
4490,COc1cccc(-n2c(SCC(=O)Nc3ccc(C)c(C)c3)nnc2-c2cccnc2)c1,24,0,5,2,1,23,12,0,0,0,1,3,4.6855400000000005,126.4117,0.397469019776,2.1730966922287127,-8.5,81.92999999999999,9
4489,Cc1ccc(NC(=O)CCSc2nc3ccccc3n2S(=O)(=O)c2ccccc2)cc1,23,0,3,3,2,21,13,0,0,0,1,3,4.70262,123.9085,0.3937059421800001,2.134694714838352,-8.5,81.06,9
4488,Cc1ccccc1OCC(=O)N1CCN(Cc2nc(-c3ccc(Cl)cc3)cs2)CC1,23,0,3,2,2,24,9,0,0,0,1,3,4.49512,121.09100000000002,0.540206942976,2.121331857671878,-8.4,45.67,9
4487,COc1ccc(-n2nc3cc(C)c(NC(=O)c4ccccc4Cl)cc3n2)cc1,21,0,4,2,1,20,11,0,0,0,1,3,4.64322,109.5592,0.524487544993,2.07288312158574,-8.4,69.03999999999999,9
4469,C=CC(C)CC(C)C([NH3+])([NH3+])C(=O)[O-],9,0,2,2,0,10,2,0,0,0,0,0,-2.235299999999997,46.6562,0.375981254600746,5.610186968082205,-5.0,95.41,9
4470,CCC1CCCC[NH+]1CCNC(N)=[NH+]C1CC1,13,0,4,0,0,17,1,0,1,0,0,1,-2.0189,69.80850000000005,0.351819590044,5.900250819144706,-6.1,56.46,9
4471,CCc1csc(CNC(=O)C2CCCC([NH+]3CCCC3[NH3+])[NH2+]2)n1,16,0,5,1,1,22,3,0,0,0,2,1,-1.9895999999999958,88.43090000000004,0.4998672378616364,5.627848590166363,-6.0,90.67999999999999,9
4472,CN(C(=O)C1CC1C1CC1)C1(N2CC[NH2+]CC2[NH3+])CCCS1(=O)=O,16,0,4,3,1,24,3,0,2,0,1,1,-2.1996999999999947,87.88430000000004,0.5953687436622861,5.931809453350379,-6.0,101.94,9
4473,CC1([NH3+])CCCC(C(O)O)[NH2+]1,7,0,2,2,0,11,0,0,0,0,0,1,-2.628899999999998,39.083099999999995,0.31801479494995943,5.773352842832146,-4.7,84.71000000000001,9
4474,CC[NH2+]C1CC(N(C)C(C)[NH+](C)C)CC1[NH+](C)C,14,0,4,0,0,18,0,0,0,0,1,0,-2.9638999999999935,75.91080000000007,0.4371848034500447,6.858469147216582,-4.8,28.730000000000004,9
4475,C[NH+](C)C1CCCC1C(C(N)=O)[NH+](C)C,11,0,3,1,0,14,1,0,0,0,1,0,-2.7019999999999955,59.73280000000004,0.4695144512064174,6.026875355317189,-4.5,51.97,9
4476,CCCCCNC(=O)CSCC,9,0,1,1,1,10,1,0,0,0,0,0,2.0458999999999996,55.53370000000004,0.6209910348923668,1.9500618411281163,-4.4,29.1,9
4467,CC1(N2CCOCC2)C[NH2+]CCC12CCC(O)[NH2+]C2,14,0,3,2,0,21,0,0,0,0,0,3,-2.293599999999995,71.53960000000004,0.5027710773969074,6.215840394044831,-5.6,65.92,9
4477,Cc1cnn(-c2ccc(C(=O)NNC(=S)Nc3ccc(C)c(C)c3)cc2)c1,20,0,5,1,1,19,10,0,0,0,1,2,3.42896,111.0396,0.470493595474,2.1830761642671703,-8.2,70.98,9
4479,O=C(Nc1cc(F)c(F)cc1F)C1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,18,5,2,3,1,22,9,0,0,0,0,3,3.4215,92.78650000000005,0.580435943418,2.22752412307916,-8.4,66.48,9
4480,O=C(NCc1ccc(O)c(Br)c1)N1CCc2cc(F)ccc2C1,17,1,2,2,1,18,7,0,0,0,0,3,3.5617,88.55650000000003,0.818385942756,2.1929579978259053,-8.4,52.57,9
4481,COc1cccc2cc(C(=O)OCc3cc(-c4ccc(F)cc4)on3)c(=O)oc12,21,1,1,6,0,21,11,0,0,0,1,3,3.9527,100.05250000000002,0.360361098072,2.323831186581467,-8.6,91.77,9
4482,Cc1ccc(-n2nc(C)c3nc(CCC(=O)Nc4ccc(F)cc4)c(=O)n(C)c32)cc1,23,1,5,2,0,23,11,0,0,0,1,3,3.44644,116.93070000000004,0.525931318059,2.4220649768119458,-8.6,81.81,9
4483,COc1ccc(C2(CNC(=O)c3ccc(Br)o3)CCOCC2)cc1,18,0,1,4,1,20,6,0,0,0,1,2,3.5289,93.46620000000004,0.823578658184,2.3709578876020583,-8.6,60.7,9
4484,CC(NS(C)(=O)=O)C(=O)N1CCCC(C[NH+]2CCCCC2C)C1,16,0,3,3,1,21,3,0,0,0,0,2,-0.38,90.75520000000006,0.73912784365,4.677010328428102,-7.3,70.92,9
4485,O=c1cc(CN2CCCC2C[NH+]2CCCC2CO)[nH]c2ccnn12,17,0,5,2,0,23,4,0,0,0,3,1,-0.9734,90.04920000000004,0.691044779156,5.053416748026538,-7.3,78.07,9
4486,COc1ccc(-c2nc3cc(NC(=O)c4ccc(C)c([N+](=O)[O-])c4)ccc3o2)cc1,22,0,3,5,0,21,12,0,0,0,1,3,4.97232,111.7836,0.356516286096,2.0676115892992755,-8.4,107.5,9
4478,Cc1cc(NC(=O)NCc2cccc(CN3CCOCC3)c2)c2ncccc2c1,23,0,4,2,0,23,9,0,0,0,0,4,3.69712,114.87640000000005,0.6779032808869999,2.1841239260461123,-8.4,66.49000000000001,9
4425,S=c1[nH]ncn1CN1CCC(N2C=[NH+]CC2)CC1,11,0,6,0,1,17,3,0,0,0,2,1,-1.212909999999998,70.60640000000002,0.6747563226191576,4.125608749649389,-5.4,54.06,9
4348,Cc1ccc(N2CC(C(=O)NCC3CC[NH+](C4CCCC4)CC3)CC2=O)cc1C,24,0,3,2,0,27,5,0,0,0,2,2,2.01004,115.06240000000008,0.801271925518,3.8207120146834015,-8.5,53.85,9
4423,CC1CC1C(=O)N(N)C(=O)CO,7,0,2,3,0,10,2,0,1,0,0,0,-1.1363999999999992,40.397200000000005,0.31321724279929397,3.779321760250447,-5.5,83.63,9
4363,O=C(Nc1ccccc1N1CCCCC1)c1ccc(-n2cncn2)cc1,20,0,5,1,0,20,9,0,0,0,1,3,3.5099,101.81820000000002,0.766534959318,1.984183735217908,-7.9,63.05,9
4364,CC(=O)Nc1ccc2oc(=O)c(-c3ccccc3)c(C)c2c1,18,0,1,3,0,15,9,0,0,0,0,3,3.72682,86.96070000000002,0.7115299336049999,1.9422382455242264,-7.8,59.31,9
4365,COCc1ccccc1NCc1cccc(C(=O)N2CCCCC2)c1,21,0,2,2,0,20,7,0,0,0,0,3,4.0712,100.67820000000006,0.831219192109,1.9056447029838068,-7.8,41.57,9
4366,Cc1ccc(F)c(NC(=O)N(C)Cc2ccc(F)c(F)c2)c1,16,3,2,1,0,16,7,0,0,0,0,2,4.076219999999998,77.98070000000003,0.876618851952,1.9462318187252183,-7.9,32.34,9
4367,Cc1ccccc1NC(=O)Cn1cnc2cc3c(cc2c1=O)OCCO3,19,0,3,4,0,20,9,0,0,0,0,4,2.11482,96.80170000000005,0.7814832878605219,2.1363457971559683,-7.3,82.45,9
4368,COc1cc(C)ccc1OCCC(=O)NC1CCC(O)CC1,17,0,1,4,0,19,4,0,0,0,0,2,2.1922200000000003,84.24850000000005,0.8477239000679999,2.0041729849783216,-7.0,67.79,9
4369,CCc1cccc(S(=O)(=O)N(C)c2ccccc2C(N)=O)c1,16,0,2,3,1,14,9,0,0,0,0,2,2.173,86.36870000000003,0.920118622933,2.009206434109835,-7.1,80.47,9
4370,O=C(CCNC(=O)c1ccccc1)NN=Cc1cccc(F)c1F,17,2,3,2,0,16,9,0,0,0,0,2,2.2350000000000003,85.48690000000005,0.6294019517880124,2.001717645618978,-6.9,70.56,9
4371,CS(=O)(=O)c1ccc(OCCOc2cccc(-n3cncn3)c2)cc1,17,0,3,4,1,17,10,0,0,0,1,2,2.1286,91.90080000000005,0.6033317661500001,2.0858031592535653,-7.1,83.31000000000002,9
4372,CN(CC1CCCC1)C(=O)Nc1ccc(F)c(C(N)=O)c1,15,1,3,2,0,17,5,0,0,0,1,1,2.5785,78.52460000000002,0.892762647976,2.071047068708032,-7.5,75.43,9
4373,CC(C)CCOc1ccc(NC(=O)c2nccnc2N)cc1,16,0,4,2,0,16,7,0,0,0,0,2,2.736,85.78960000000004,0.8513680998090001,2.014783158675592,-7.5,90.13,9
4374,CS(=O)(=O)c1cccc(OCc2nc(Cc3ccccc3)no2)c1,17,0,2,4,1,16,10,0,0,0,1,2,2.6429,87.42980000000004,0.681191837525,2.057818088270956,-7.5,82.29,9
