,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa
3598,Nc1cccc(NC(=O)C(=O)Nc2ccccc2)c1NC(=O)NCc1cscc1Cl,20,0,5,3,2,21,11,0,0,0,1,2,3.882600000000002,119.74320000000002,0.3027547397073523,2.5822503223309514,-7.0,125.35
3599,Cc1onc(C(C)NC(=O)CSc2cccnc2)c1C,14,0,3,2,1,15,6,0,0,0,1,1,2.655940000000001,77.49570000000003,0.8577361578457522,3.027022437739367,-5.5,68.02000000000001
3600,Cc1cccc(C)c1NC(=O)CSc1ccccc1C(=O)NC1CCCCC1,23,0,2,2,1,22,8,0,0,0,0,3,5.096740000000004,116.05090000000007,0.6682606104514267,2.007091390816509,-6.8,58.2
3601,Nc1cc(C(=O)OCc2cccc(F)c2)c(=O)[nH]n1,12,1,3,3,0,13,7,0,0,0,0,2,0.8482000000000001,64.78960000000001,0.7997332336033152,2.238360699692876,-6.8,98.07000000000001
3602,CC1=CC(C(C)N2CCCCC2C)=C([N+](=O)[O-])NC1,14,0,3,2,0,17,3,0,0,0,0,2,2.2871000000000006,75.26110000000003,0.6280521087186299,4.294779852426299,-6.2,58.41
3603,CC(C)C[NH2+]C1NCCCC1(N)c1ccsc1C#N,14,0,4,0,1,17,2,1,0,0,1,1,0.7026800000000014,77.55450000000003,0.759063787611941,4.930542233803992,0.0,78.44999999999999
3604,Cc1cccc(C)c1N1C=[NH+]C2(N)CCSC12[NH3+],13,0,4,0,1,16,4,0,0,0,2,1,-1.0800599999999976,75.03420000000001,0.604164323723006,5.106849163296063,-5.9,70.87
3605,C=CC(C)c1cccc(S(=O)(=O)[O-])c1C(=O)NC1CCCCC1,17,0,1,4,1,17,7,0,0,0,0,2,2.942700000000002,87.35640000000005,0.6614122336067323,3.3318999867503347,-6.6,86.30000000000001
3606,CC(Nc1ccc(Cl)cc1)C(=O)N1CCCC1OCc1ccsc1,18,0,2,2,2,20,6,0,0,0,2,1,4.367200000000003,98.37970000000004,0.8271749908016177,3.1556107285851347,-5.6,41.57000000000001
3607,COc1cc(OC)cc(C(=O)c2cc(Cl)cc(S(=O)(=O)N3CCCCC3)c2)c1,20,0,1,5,2,21,9,0,0,0,0,3,3.762800000000003,107.04030000000004,0.6611753383762425,2.170275591999941,-6.6,72.91
3608,CCC(=O)N(N)Cc1cccc2oc3cccc(Cl)c3c12,16,0,2,2,1,16,7,0,0,0,1,2,3.851700000000002,83.75840000000004,0.45396414310078614,2.713114546116655,-6.7,59.47
3609,Cc1c(C(C)(C)C(=O)[O-])noc1C(C)c1ccccc1,16,0,1,3,0,15,6,0,0,0,1,1,2.1623199999999994,73.23200000000004,0.8550945473955701,3.493903481695412,-6.4,66.16
3610,CC(N(Cc1ccccc1)C(=O)c1ccccc1S(=O)(=O)NC1CC1)[NH+](C)C,21,0,3,3,1,21,9,0,1,0,0,2,1.2602000000000002,108.37370000000006,0.6533611378422235,3.2641194067908126,-6.6,70.92
3611,CC(C)NC(=O)CN1CCOC(C)C1,10,0,2,2,0,13,1,0,0,0,0,1,0.2316999999999998,55.13270000000004,0.7089149731782328,2.519035883332146,-4.7,41.57000000000001
3612,Cc1cc(Br)cc(NCC2NCCOC2(N)C(=O)N(C)Cc2ccccc2)c1,21,0,4,2,1,23,7,0,0,0,0,3,2.4714199999999993,114.9458,0.6343819593841884,3.6958276266600922,-7.1,79.61999999999999
3613,CCC(O)CNC(=O)NNCc1nc(C)cs1,10,0,4,2,1,14,3,0,0,0,1,0,0.52622,66.52290000000002,0.5605432091109612,3.196792238684628,-5.6,86.28
3614,CCOc1ccc(C(=O)N2CCN(Cc3ncc[nH]3)CC2)cc1OC,18,0,4,3,0,21,6,0,0,0,1,2,1.7749999999999997,93.93120000000005,0.8648220544313628,2.1201473900227956,-5.8,70.69
3615,Cc1cccc(C[NH+]2CCCC(C(=O)Nc3ncsc3-c3c[nH]cn3)C2)c1O,20,0,5,2,1,23,8,0,0,0,2,2,1.98082,108.29390000000002,0.5285298310350812,4.700308769146298,-6.9,95.34
3616,CC(O)C(C)NC(=O)c1nc([O-])c(SC2CCCC2)[nH]1,13,0,3,3,1,18,3,0,0,0,2,0,1.0170999999999992,74.75570000000005,0.7530759110384803,4.2153421480802,-6.0,101.07
3617,COc1cccc(Br)c1NC(=O)C(=O)Nc1cnc(C(C)C)s1,15,0,3,3,2,17,7,0,0,0,1,1,3.6148000000000016,94.15640000000002,0.7714997348526178,2.7148848279188886,-6.2,80.32
3618,Cc1cc(C(=O)Oc2cccc(C(N)=S)c2)cc(=O)n1C(C)C,17,0,2,3,1,16,8,0,0,0,0,2,2.591020000000001,93.11190000000002,0.529739408671675,2.431212477688474,-6.2,74.32
3619,CC1CC1C(=O)NC1CC[NH+](CC(=O)Nc2ccccc2)CC1,18,0,3,2,0,20,5,0,1,0,0,2,0.4446000000000021,89.07110000000004,0.7382765591397451,3.9555048238874484,-6.1,62.64
3620,CSc1ccccc1NC(=O)CCNC(=O)N1C(C)CCCC1C,18,0,3,2,1,20,5,0,0,0,0,2,3.7096000000000027,99.48240000000006,0.7967552805591187,2.9547350234985306,-6.1,61.440000000000005
3621,COC(=O)c1ccccc1C(=O)NC1CCc2cccc(Cl)c2C1,19,0,1,3,1,18,8,0,0,0,0,3,3.4139000000000017,92.51270000000004,0.8687703101141071,2.525587684864128,-6.9,55.400000000000006
3622,CCOC(C)CS(=O)(=O)CC1CN(C)CCO1,11,0,1,4,1,15,2,0,0,0,0,1,0.15680000000000094,66.97880000000005,0.6844263790985361,3.785656546569453,-4.9,55.84
3623,CC(C)(C)OC(=O)c1nnc(C(=O)NCc2cccc3c2OCCO3)s1,17,0,3,5,1,21,7,0,0,0,1,2,2.1946000000000003,93.67970000000005,0.8154122065758987,2.615974694943114,-6.8,99.64000000000001
3624,CC(NC(=O)C(C)N1CC(=O)Oc2cccc(Br)c21)C1COc2ccccc21,21,0,2,4,1,23,8,0,0,0,1,3,3.243900000000002,108.86770000000001,0.5784202611104658,3.905753900717544,-6.9,67.87
3625,CCc1noc(-c2ccccc2NC(=O)C2CCCS2(=O)=O)n1,15,0,3,4,1,17,8,0,0,0,2,1,1.8146999999999995,84.55050000000003,0.9140367206952905,3.2120061575026613,-7.9,102.16000000000001
3626,COc1cc(C(=O)NCc2nc3ccccc3[nH]2)cc(N2CCCC2=O)c1,20,0,4,3,0,21,9,0,0,0,2,2,2.628300000000001,101.84490000000004,0.7285287171739391,2.2261555476368375,-7.2,87.32
3627,CC(OCC1CCN(C(=O)c2cscc2N2CCOCC2)C1)c1ccccc1,22,0,2,3,1,25,6,0,0,0,2,2,3.824600000000003,112.17050000000003,0.739197282501486,3.301045417051238,-7.0,42.010000000000005
3628,CC1CCCN(C(=O)C(C)OCCNc2ccc(F)cc2F)C1,17,2,2,2,0,20,4,0,0,0,0,2,3.040300000000001,85.23970000000004,0.817144141408704,2.9532155968164435,-5.7,41.57
3629,CC(Cc1ccccn1)NC(=O)c1ccccc1F,15,1,2,1,0,13,7,0,0,0,0,2,2.5817000000000005,71.26920000000003,0.9154575518353875,2.244185347777208,-6.3,41.99
3630,CC(CC(=O)N(C)CC[NH+](C)C)N1CC(=O)c2ccc(Cl)cc2C1,18,0,3,2,1,20,5,0,0,0,0,2,0.7198000000000009,95.58620000000005,0.8202515389475915,3.994720963666774,-6.7,45.06
3631,COc1cc(CNC(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc(OC)c1,17,0,3,4,0,18,8,0,0,0,1,2,1.8034,89.63560000000001,0.6656394541928019,2.0842855189221456,-6.9,96.21
3632,CC1CC[NH+](CCOC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,19,0,3,5,1,24,6,0,0,0,0,3,0.5708000000000011,104.95220000000005,0.7132060277530585,3.250290813893433,-5.9,89.38
3633,CCOC(=O)c1cocc1-c1nncn1N,9,0,4,3,0,12,5,0,0,0,2,0,0.4286,53.83090000000001,0.5970914678950621,3.180459244579101,-5.2,96.17
3634,CC(Oc1ccncc1)C(=O)NC1CCCCC1C,15,0,2,2,0,16,4,0,0,0,0,2,2.543800000000001,73.88970000000005,0.9068741096439266,2.949911495619645,-6.3,51.22
3635,Cc1c(OCc2ccsc2)cccc1C(=O)Nc1ccccc1Cl,19,0,1,2,2,17,9,0,0,0,1,2,5.541220000000004,99.2352,0.6504908893805003,1.9589906635217904,-6.4,38.33
3636,CC1=C(C)N(C(C)[NH+](C)Cc2ccncc2)C2(C=CC=CC2)N=C1,20,0,4,0,0,19,7,0,0,0,0,3,2.335,98.62270000000005,0.922426935565362,5.6422098900512605,-6.7,32.93
3637,Brc1cnn(-c2ccccc2)c1,9,0,2,0,1,8,5,0,0,0,1,1,2.6348000000000003,51.26400000000002,0.7260702993664999,1.812165297671573,-5.4,17.82
3638,CCn1nc(C)cc1C[NH2+]C(C)c1ccccc1,15,0,3,0,0,14,5,0,0,0,1,1,2.0360199999999997,73.12440000000004,0.8578251338866479,3.534801754829826,-5.9,34.43
3639,COc1cc(C([NH3+])C2CCC(C[NH3+])CC2)ccc1C,16,0,2,1,0,17,3,0,0,0,0,2,1.3349200000000003,76.56320000000004,0.8465021647151054,3.8585093439068654,-5.8,64.51
3640,Cc1ccc(C(NC(=O)c2ccc3cnccc3c2)C2CCOC2)cc1,22,0,2,2,0,20,9,0,0,0,1,3,4.0508200000000025,102.05520000000003,0.7752320692053895,2.9465947490350146,-6.5,51.22
3641,Cc1cc[nH+]c(-c2ncno2)c1N1CCN(C(=O)C2=CCCCC2)CC1,19,0,5,2,0,22,7,0,0,0,1,3,2.00812,96.37070000000004,0.8426061762553849,3.661305602823985,-7.1,76.61000000000001
3642,Cc1ccc(NCC(=O)N(C(C)C)C2CCCS2(=O)=O)cc1,16,0,2,3,1,17,6,0,0,0,1,1,2.1786200000000004,88.45950000000005,0.9013362599666642,3.2824364281061165,-6.1,66.48
3643,COc1ccc(C(=O)N2CC=C(c3cnn(-c4ccc(F)cc4)c3)C3(CNc4ccccc43)C2)cc1,29,1,4,2,0,28,13,0,0,0,2,4,4.922900000000004,137.0061999999999,0.4504279703523858,3.749328526027295,-8.0,59.39
3644,Nc1[nH]cnc1SCC(=O)NC1CCCc2ccccc21,15,0,4,1,1,17,6,0,0,0,1,2,2.2778,83.98780000000002,0.7565660617240736,3.00530280736666,-6.9,83.80000000000001
3645,CC(NC(=O)C=Cc1ccc2c(c1)CCN2S(C)(=O)=O)c1ccccc1,20,0,2,3,1,18,10,0,0,0,1,2,2.899300000000002,104.36950000000002,0.8232130487916934,2.6573441515315963,-5.3,66.48
3646,Cc1occ(C(=O)N2C(C#N)CCCC2(C)O)c1C,14,0,2,3,0,16,3,1,0,0,1,1,2.12322,68.22730000000003,0.8405429391134075,4.169326336937262,0.0,77.47
3647,Cc1ncc(CNC2CC[NH+](CC(=O)[O-])C2)o1,11,0,3,3,0,15,3,0,0,0,2,0,-2.520279999999997,57.05540000000003,0.5923717061948813,5.329991203760088,-5.5,82.63000000000001
3648,CC(=O)N1CC=CC2(C)C=CC=C(C)C12C[NH+](C)C,16,0,2,1,0,16,4,0,0,0,0,2,0.8104,77.93970000000004,0.7311641826090355,5.295564345987035,-5.7,24.750000000000004
3649,CC(NC(=O)C(N)c1ccccc1)S(=O)(=O)c1cccnc1,15,0,3,3,1,14,9,0,0,0,0,2,1.0174999999999996,82.39790000000004,0.8563074826969117,3.0972100377443725,-6.4,102.14999999999999
3650,CCOc1ccccc1NC(=O)C1c2ccccc2SC1c1ccccc1,23,0,1,2,1,20,10,0,0,0,1,3,5.654600000000005,110.46370000000002,0.6256981696703497,2.929252178207408,-7.2,38.33
3651,CCN1C(=O)C(C)N(c2ccc(C)cc2)C1=CC(=O)NCC1CC1,19,0,3,2,0,20,6,0,1,0,1,1,2.419620000000001,94.32370000000004,0.8451885543380192,3.1373799308534327,-6.4,52.650000000000006
3652,CC(Cc1ccccc1)NC1CNCC(N)(c2cccc(F)c2)C1=O,20,1,3,1,0,20,7,0,0,0,0,3,1.7413999999999998,96.67380000000004,0.7749862673051972,3.64403592622771,-7.5,67.15
3653,CCOC(=O)N1CC=CC2(c3cccc(F)c3)N=CNC12C,16,1,3,2,0,18,6,0,0,0,1,2,2.3970000000000002,80.97870000000003,0.8536233472341361,4.231615317815967,-6.3,53.93
3654,COc1ccc(C)cc1C(C)NCC1CCCN1C(=O)c1ccccc1,22,0,2,2,0,21,7,0,0,0,1,2,3.9590200000000033,104.64920000000004,0.8555276411678961,2.725449563566146,-7.4,41.57
3655,CC[NH+](C)CCNC(=O)c1ncccc1C,12,0,3,1,0,12,4,0,0,0,0,1,-0.3455799999999991,63.601900000000036,0.715448165852823,3.8151393085054526,-5.5,46.43
3656,CC(C)Oc1cccc(NC(=O)N(C(=O)c2ccccn2)C(C)C#N)c1,19,0,4,3,0,18,8,1,0,0,0,2,3.455180000000002,96.70620000000004,0.8889459057925968,3.020074868075328,0.0,95.32
3657,CC(=Nc1c(C)cccc1Cl)c1ccccc1N1CCC(=O)C1,19,0,2,1,1,17,8,0,0,0,1,2,4.568320000000004,96.33900000000006,0.7739882698102839,2.5851705422046027,-6.7,32.67
3658,CC1NC(=O)CCCC1CC(=O)N(c1ccccc1)[SH](=O)=O,15,0,2,4,1,16,7,0,0,0,0,1,1.2409000000000003,83.80550000000004,0.816392333764847,3.976561109623314,-6.0,83.55000000000001
3659,C=C(C)CC(=O)NCc1c(-c2ccccc2)coc1C,17,0,1,2,0,14,7,0,0,0,1,1,3.8374200000000025,80.15870000000004,0.8379479734820784,2.5569905206661634,-6.6,42.24
3660,CCOC(=O)C(NC(=O)c1nc(-c2ccccc2)co1)C(C)C,17,0,2,4,0,17,7,0,0,0,1,1,2.6591000000000014,84.66420000000004,0.8285940807875944,2.718595968893192,-6.3,81.42999999999999
3661,CCC(OC)c1cccc(NC(=O)N2CCN(C)C(=O)C2)c1,16,0,3,3,0,18,5,0,0,0,0,2,2.09,84.71170000000005,0.9262775552450935,2.7970397950670236,-6.1,61.88
3662,CC([NH3+])C1C[NH+](C)CC2CCC(CCS(C)(=O)=O)CN21,14,0,3,2,1,19,2,0,0,0,0,2,-1.970999999999994,80.30460000000005,0.632966321778657,5.574891885666227,-5.6,69.46
3663,CC1C(=O)Oc2cc3c(c(NC(=O)C(=O)NCc4ccoc4)c21)OC=CO3,18,0,2,7,0,21,9,0,0,0,2,2,1.7993999999999997,90.07240000000003,0.4806661217204571,3.897611450339797,-6.9,116.10000000000001
3664,CC(C)N1C(C(=O)[O-])COCC1c1noc(-c2ccccc2)n1,16,0,3,4,0,19,6,0,0,0,1,2,0.6367999999999994,79.06400000000004,0.8168883450391208,3.726250859390407,-6.4,91.52000000000001
3665,Cc1nc(C)c(S(=O)(=O)N(C)CCOc2ccccc2)s1,14,0,2,3,2,15,7,0,0,0,1,1,2.4594400000000007,83.34080000000004,0.818009989276148,2.238829031572754,-5.8,59.5
3666,CCC(=O)C1CCCN(c2ccccc2Cl)C1,14,0,1,1,1,14,4,0,0,0,0,2,3.5355000000000025,71.68700000000004,0.8191526467032478,2.4444677296829926,-6.0,20.310000000000002
3667,CC(C)OC(C)N1CCSC(C2CC2)C1,12,0,1,1,1,16,0,0,1,0,0,1,2.5848000000000004,66.22600000000004,0.7350162211222554,4.086424837346339,-5.0,12.47
3668,Cc1ccc(CN(C)C(C)C#N)cc1C,13,0,2,0,0,11,3,1,0,0,0,1,2.6473200000000006,62.458000000000034,0.7530922191380403,2.66266657433866,0.0,27.03
3669,CC(C)CCN1CCCC(C(=O)N(C)C)C1=O,13,0,2,2,0,15,2,0,0,0,0,1,1.3593,67.45300000000005,0.6961523372350139,2.8957788835291467,-5.5,40.620000000000005
3670,CC(C)OCCNC(=O)c1cc2cccc(O)c2oc1=O,15,0,1,5,0,16,6,0,0,0,0,2,1.6533999999999998,77.57000000000002,0.6456821221029317,2.3058611270634692,-6.1,88.77000000000001
3671,Cc1cc(C(=O)NCC2(C)C[NH2+]C([NH3+])C2)nc([N+](=O)[O-])c1,13,0,5,3,0,17,5,0,0,0,1,1,-1.430579999999997,74.15410000000001,0.4641619726335233,4.7777175844569655,-6.4,129.38
3672,CN(CC(=O)NC1CCCC1)C(=O)c1c([NH3+])ccc2ccccc12,19,0,3,2,0,19,7,0,0,0,1,2,1.8439999999999999,93.85530000000004,0.8992649638520998,2.640882577745675,-7.0,77.05000000000001
3673,COc1ccccc1C1C(c2cccnc2)=CCCN1C(=O)c1cscc1C,23,0,2,2,1,21,10,0,0,0,1,3,5.130920000000004,112.65850000000005,0.6200674494475283,3.2181789916503982,-7.1,42.43
3674,CC([NH3+])Oc1ccc(CNC(=O)C2CCCNC2)cc1,15,0,3,2,0,17,4,0,0,0,0,2,0.2690999999999993,76.86050000000004,0.6765430233467706,3.2800893545579335,-6.6,78.0
3675,CCC(CN1C(=O)CNc2c(Cl)cccc21)c1ccccc1F,18,1,2,1,1,18,7,0,0,0,0,3,4.431400000000003,91.72670000000005,0.8978221612768075,3.0900130214079855,-6.9,32.34
3676,CC[NH+]1Cc2cc(C(=O)Nc3conc3C#N)ccc2C(C)C1,17,0,4,2,0,18,6,1,0,0,1,2,1.3204799999999994,84.10290000000003,0.8953129880038618,4.534271924479165,0.0,83.36
3677,CC(Cc1ccccc1F)[NH+](C)C1C(=O)CCCC1(C)C,18,1,1,1,0,18,4,0,0,0,0,2,2.4192,82.87970000000006,0.9040746019588769,4.2459841752263525,-6.2,21.51
3678,CCC(C)c1cccc(CNC(=O)CN2C=CC=C(C)C2Br)c1,19,0,2,1,1,18,6,0,0,0,0,2,4.3129000000000035,99.31270000000005,0.5918580326675175,3.5399030968164427,-6.1,32.34
3679,CC(c1ccc(Nc2ccc(Cl)cc2)cn1)[NH+](C)Cc1ccc(O)cc1,21,0,3,1,1,19,9,0,0,0,0,3,3.9601000000000024,106.08420000000002,0.616896686198324,3.634546860863443,-6.2,49.59
3680,COc1ccccc1NC(=O)C1CCN(C(C)=O)C1,14,0,2,3,0,15,5,0,0,0,1,1,1.5020999999999998,71.98470000000003,0.8977557293750771,2.1485903308444563,-6.8,58.64
3681,CCOc1cccc2c(=O)occ(C(=O)N3CCC(C)C3)c12,17,0,1,4,0,18,6,0,0,0,1,2,2.673700000000001,83.33750000000003,0.8742347937849692,2.833960919421253,-6.6,59.75
3682,CC(C)c1ccc(C=CC(=O)N2CCCC2C)cc1,17,0,1,1,0,15,5,0,0,0,1,1,3.834100000000003,79.97400000000005,0.7534840149252504,2.4701685601623087,-5.3,20.310000000000002
3683,Cc1onc(CC(=O)Nc2ccc3c(c2)CN(C)C3=O)c1C,16,0,3,3,0,17,7,0,0,0,2,1,2.0582399999999996,80.55020000000003,0.9409462860291431,2.544374050755483,-6.3,75.44
3684,CC(NCc1ccccc1F)C(O)c1c(F)cccc1F,16,3,1,1,0,16,6,0,0,0,0,2,3.3156000000000017,74.01950000000002,0.8866798945227918,2.9036863126434795,-5.7,32.26
3685,CC1CN(C(=O)CNC2CC(C)c3cnccc32)c2ccccc2O1,20,0,3,2,0,21,7,0,0,0,1,3,3.0336000000000007,96.89770000000004,0.9352686602990483,3.693645839553822,-6.5,54.46000000000001
3686,CCc1ccc(NC(=O)Cc2ccccc2)cc1Cl,16,0,1,1,1,13,7,0,0,0,0,2,4.083600000000003,79.60570000000004,0.893342120212487,1.5801617640373369,-6.0,29.1
3687,COc1ccccc1OC(c1ccc(C(=O)Nc2scnc2-c2ccccc2Cl)cc1)[N+](=O)[O-],24,0,3,5,2,24,13,0,0,0,1,3,6.078700000000004,130.31259999999995,0.18037173560927947,3.0888467327317493,-6.8,103.59
3688,CC(NC(=O)N(C)Cc1ccsc1)c1ccc2c(c1)CCC=C2,19,0,2,1,1,18,7,0,0,0,1,2,4.6101000000000045,96.52970000000008,0.874047051526845,3.0671400466903957,-6.6,32.34
3689,CC(NC(=O)N(C)C1CCCS1(=O)=O)c1cscc1-c1cccc(F)c1,18,1,2,3,2,20,8,0,0,0,2,1,3.7913000000000032,101.23150000000004,0.8550038879169313,3.919726226767809,-7.3,66.48
3690,CC(C)c1cccc(C[NH2+]C(c2ccccn2)c2ccccc2Cl)c1,22,0,2,0,1,18,9,0,0,0,0,3,4.711400000000004,103.69240000000003,0.6842358896069795,3.326575460942154,-6.6,29.5
3691,CC(NS(=O)(=O)c1[nH]nc(N)c1-c1ccoc1)c1ccccc1,15,0,4,3,1,16,9,0,0,0,2,1,2.2914000000000003,85.8806,0.6630489177393172,3.1433633172659734,-6.9,114.00999999999999
3692,O=C(CNC(=O)c1ccn(-c2ccccc2)c(=O)c1)NC1CCCC1,19,0,3,3,0,19,8,0,0,0,1,2,1.6260999999999999,94.77090000000004,0.8686961337266611,2.0630012361766425,-6.7,80.2
3693,CC(C)Oc1cccc(C[NH2+]C2CCCCC2C)c1,17,0,1,1,0,17,3,0,0,0,0,2,3.1159000000000017,79.25540000000007,0.8665960089691876,3.8273732449312297,-5.8,25.84
3694,CC(C)CN1C(=O)C(=NC(=O)CN2CCCCC2)C2C=CC=CC21C#N,20,0,4,2,0,22,5,1,0,0,1,2,1.9426799999999997,99.39800000000005,0.772998894392199,4.247120879033352,0.0,76.77000000000001
3695,CCOC(=O)C[NH+]1CCN(C2CCCC2(C)C)CC1,15,0,2,2,0,19,1,0,0,0,1,1,0.32870000000000155,75.18970000000006,0.746912337374471,4.515535468725443,-6.3,33.980000000000004
3696,CC(=O)N(C)C(C)Cc1ccccc1,12,0,1,1,0,10,4,0,0,0,0,1,2.0959000000000003,58.05200000000004,0.7161155066791569,2.2646601748301194,-5.2,20.310000000000002
3697,Cc1[nH+]c2c(n1CC(=O)N1CCC(CC(N)=O)CC1)C=CNC2,16,0,5,2,0,20,5,0,0,0,1,2,-0.20147999999999872,84.71380000000003,0.8046415635164994,3.721601074748982,-6.4,94.5
3698,O=CNC(=O)CSc1ccc(-c2cn3ccccc3n2)cc1,16,0,3,2,1,15,9,0,0,0,1,2,2.3660000000000005,85.55870000000002,0.5802298968315462,2.496494270648295,-6.6,63.47
3699,Cc1cccc(C[NH+](C)C)c1NC(=O)c1occ2c1CC=CC2,19,0,2,2,0,18,7,0,0,0,1,2,2.1396200000000007,90.90290000000005,0.8499767978340754,3.7360479386543073,-6.5,46.68
3700,CCOC(=O)CNc1cccc2c1CCC([NH+](C)CC1CCCOC1)C2,21,0,2,3,0,24,4,0,0,0,0,3,1.4602000000000002,102.67440000000006,0.722259624993413,4.270985169763916,-5.8,52.0
3701,Cc1csc(C)c1NC1(C(=O)OCC(=O)c2ccoc2)CCCCC1C,20,0,1,4,1,22,6,0,0,0,2,1,4.7448400000000035,101.77620000000005,0.5830364060467527,3.7987217220259755,-6.6,68.53999999999999
3702,CC(=O)N1CCN(CC(=O)Nc2ccc(Cl)cc2C)CC1,15,0,3,2,1,17,5,0,0,0,0,2,1.75102,83.51270000000004,0.925305925818169,1.764018156241189,-5.5,52.650000000000006
3703,O=C(CN(c1ccccc1)C1CCCS1(=O)=O)N1CCOCC1,16,0,2,4,1,19,6,0,0,0,1,2,0.8865000000000001,87.99580000000006,0.8154847758070812,3.292007878858228,-6.4,66.92
3704,Cc1cncc(C)c1C(=O)NC1=CC(=O)Cc2c1n[nH]c2N,15,0,5,2,0,16,8,0,0,0,1,2,0.89984,80.8653,0.7617269515232137,3.28433975062938,-6.1,113.76
3705,Cc1cc([NH+](C)CC(=O)NCc2ccccc2N)nn1C,15,0,5,1,0,16,6,0,0,0,1,1,-0.22667999999999866,82.05980000000004,0.6653895586285603,3.8114116780889287,-5.7,77.38
3706,CC(NC(=O)CN1CCc2ccccc2C1)c1ccnc(F)c1,18,1,3,1,0,18,7,0,0,0,0,3,2.4562,86.17570000000003,0.8820503943630227,2.6430889977393477,-6.3,45.230000000000004
3707,CCC(C)CS(=O)(=O)c1cnc(NC(=O)CO)c(N)c1,12,0,3,4,1,14,6,0,0,0,0,1,0.4144000000000001,75.87270000000002,0.6993354723550375,3.215777937428358,-6.8,122.38
3708,O=C(NCc1ccccc1F)N1CCN(S(=O)(=O)c2ccccc2)CC1,18,1,3,3,1,19,9,0,0,0,0,3,2.0418000000000003,95.40950000000005,0.8865541045577103,1.8826814645156347,-7.2,69.72
3709,CCOC(=O)C(C)N(C)Cc1ccc(C(F)(F)F)cn1,13,3,2,2,0,16,4,0,0,0,0,1,2.4838000000000005,66.80100000000003,0.7813733876570957,2.781964875019069,-5.8,42.43
3710,CC(O)c1ccc(NS(=O)(=O)c2cc(C(=O)[O-])on2)cc1,12,0,2,6,1,14,8,0,0,0,1,1,-0.1078000000000005,68.71780000000001,0.7868223040030591,3.392764505116711,-6.8,132.56
3711,CCC(CC)NC(=O)Cn1nccc1C(=O)Nc1ccccc1,17,0,4,2,0,17,7,0,0,0,1,1,2.4402,89.13490000000004,0.8239130600020487,2.1118642700152535,-6.1,76.02
3712,CCN(CC)C(=O)CC(O)Cc1ccc(C(N)=O)s1,13,0,2,3,1,15,4,0,0,0,1,0,1.0089,75.09270000000002,0.7834715627066781,3.002558349285505,-5.3,83.63
3713,O=C([O-])CS(=O)C1CCCCC1NC(=O)c1cccs1,13,0,1,4,2,16,5,0,0,0,1,1,0.2876999999999999,75.84560000000003,0.846027026618527,4.02318100316422,-6.1,86.29999999999998
3714,CC(COc1ccccc1Cl)CN1CCOC(C2CC2)C1,17,0,1,2,1,20,3,0,1,0,0,2,3.4657000000000027,85.01500000000006,0.802978372098876,3.0561176654286246,-5.7,21.700000000000003
3715,CCC(CC)c1c(F)cccc1C(=O)NC1CCCCC1C,19,1,1,1,0,19,4,0,0,0,0,2,5.037800000000004,88.60920000000006,0.8111465152611725,3.0200188649827098,-5.7,29.1
3716,CCn1cccc1C(=O)NC=Cc1ccccc1,15,0,2,1,0,12,7,0,0,0,1,1,2.9087000000000014,73.04820000000004,0.8756039097428973,2.420812763270021,-5.5,34.03
3717,COC(C)NCC1CCOC1c1cccs1,12,0,1,2,1,15,2,0,0,0,2,0,2.4077,65.59270000000004,0.8030391556194723,4.058638229227183,-5.3,30.49
3718,CN(CCc1ccc(Br)cc1)C(=O)c1ccc(S)cc1,16,0,1,1,2,14,7,0,0,0,0,2,4.052500000000003,88.50050000000002,0.8251402165927935,2.0589863997870417,-4.9,20.310000000000002
3719,CC(CC(=O)Nc1cccc(C2=CCCCC2)c1)[NH+]1CCCC(C)(n2cccn2)C1,25,0,4,1,0,26,7,0,0,0,1,3,3.6517000000000026,121.40140000000005,0.7679565975266229,4.521660015425715,-7.4,51.36
3720,NC1(C(F)F)CNCCCN1C(=O)c1ccc(F)cc1,13,3,3,1,0,17,4,0,0,0,0,1,1.1812999999999996,67.84560000000002,0.8585571885921557,3.286262222954152,-5.9,58.36
3721,CC(CNc1cccc([N+](=O)[O-])c1)OC(=O)Cn1cnc2sccc2c1=O,17,0,4,5,1,20,9,0,0,0,1,2,2.41,101.02010000000003,0.3751774323919548,2.9767774133241804,-6.1,116.36000000000001
3722,CC(O)n1nnc(C(=O)Nc2cccc(Br)c2)n1,10,0,5,2,1,13,6,0,0,0,1,1,1.1987000000000003,66.84200000000001,0.8880981954831731,3.1010741892189646,-6.5,92.92999999999999
3723,CC(=O)c1ccc(F)c(NC(=O)CCn2cccc2)c1,15,1,2,2,0,14,7,0,0,0,1,1,2.858600000000001,74.08320000000003,0.8522717891351882,2.0747017844024267,-6.4,51.1
3724,Cc1cccc(-n2nnnc2C(C#N)c2ccccc2)c1,16,0,5,0,0,14,8,1,0,0,1,2,2.6262000000000008,77.78900000000003,0.7365538342712806,2.7513030595734698,0.0,67.39
